language1,language2,common_actors
Rust,BitBake,2
Rust,PostScript,0
Rust,Verilog,0
Rust,FreeMarker,0
Rust,PureScript,2
Rust,Apex,0
Rust,Nim,1
Rust,Smalltalk,1
Rust,Mathematica,0
Rust,ApacheConf,0
Rust,Protocol Buffer,0
Rust,SQLPL,0
Rust,Racket,0
Rust,Standard ML,1
Rust,Liquid,0
Rust,Chapel,0
Rust,Logos,1
Rust,Scheme,1
Rust,Prolog,0
Rust,VHDL,0
Rust,Web Ontology Language,0
Rust,Yacc,2
Rust,SourcePawn,1
Rust,GAP,0
Rust,ActionScript,0
Rust,Coq,1
Rust,RobotFramework,0
Rust,Eagle,0
Rust,Nginx,0
Rust,API Blueprint,0
Rust,WebAssembly,1
Rust,LLVM,0
Rust,GDScript,0
Rust,VimL,1
Rust,SMT,1
Rust,M4,0
Rust,ABAP,0
Rust,Inform 7,0
Rust,Cuda,0
Rust,GLSL,0
Rust,Ren'Py,0
Rust,DIGITAL Command Language,0
Rust,Shen,0
Rust,1C Enterprise,0
Rust,Objective-C++,0
Rust,NSIS,0
Rust,XC,0
Rust,RAML,0
Rust,COBOL,0
Rust,nesC,0
Rust,Gnuplot,1
Rust,AutoHotkey,0
Rust,Scilab,0
Rust,SystemVerilog,0
Rust,LookML,0
Rust,Ada,0
Rust,GCC Machine Description,0
Rust,Brainfuck,1
Rust,XQuery,0
Rust,Gosu,0
Rust,OpenEdge ABL,0
Rust,Xtend,0
Rust,HLSL,0
Rust,EmberScript,0
Rust,P4,0
Rust,OpenSCAD,0
Rust,Pony,1
Rust,Game Maker Language,0
Rust,AngelScript,0
Rust,LiveScript,0
Rust,Hack,0
Rust,Stata,0
Rust,UnrealScript,0
Rust,FORTRAN,0
Rust,SAS,0
Rust,NCL,0
Rust,Eiffel,0
Rust,LabVIEW,0
Rust,Objective-J,0
Rust,CartoCSS,0
Rust,ShaderLab,0
Rust,POV-Ray SDL,1
Rust,APL,1
Rust,AppleScript,0
Rust,NetLogo,0
Rust,QMake,0
Rust,Perl6,0
Rust,LilyPond,0
Rust,ANTLR,0
Rust,Thrift,0
Rust,MoonScript,0
Rust,AMPL,0
Rust,GAMS,0
Rust,Forth,0
Rust,Mako,0
Rust,Inno Setup,0
Rust,VCL,0
Rust,Harbour,0
Rust,Rascal,0
Rust,AGS Script,0
Rust,LSL,0
Rust,SuperCollider,0
Rust,M,0
Rust,Brightscript,0
Rust,Idris,0
Rust,Lex,0
Rust,Stan,0
Rust,HyPhy,0
Rust,Component Pascal,0
Rust,Lean,0
Rust,Mask,0
Rust,xBase,0
Rust,Ragel,0
Rust,Squirrel,0
Rust,AutoIt,0
Rust,KiCad,0
Rust,Awk,0
Rust,E,0
Rust,IDL,0
Rust,Terra,0
Rust,Lasso,0
Rust,Ring,0
Rust,NewLisp,0
Rust,Rebol,0
Rust,AspectJ,0
Rust,Slash,0
Rust,Bro,0
Rust,XProc,0
Rust,Groff,0
Rust,Agda,0
Rust,Factor,1
Rust,Ceylon,2
Rust,ooc,0
Rust,Mercury,0
Rust,Papyrus,0
Rust,Red,0
Rust,PAWN,0
Rust,Nimrod,0
Rust,SRecode Template,0
Rust,Isabelle,0
Rust,IGOR Pro,0
Rust,DTrace,0
Rust,Xojo,0
Rust,PureBasic,0
Rust,Augeas,0
Rust,CLIPS,0
Rust,TI Program,0
Rust,wdl,0
Rust,PigLatin,0
Rust,Propeller Spin,0
Rust,Io,0
Rust,Arc,1
Rust,Pan,0
Rust,Grammatical Framework,0
Rust,Ballerina,0
Rust,Pure Data,0
Rust,Parrot,0
Rust,Turing,0
Rust,MQL4,0
Rust,Max,0
Rust,Meson,0
Rust,Smali,0
Rust,LoomScript,0
Rust,Clean,0
Rust,Limbo,0
Rust,Uno,0
Rust,Volt,0
Rust,ECL,0
Rust,BlitzBasic,0
Rust,PicoLisp,0
Rust,Cool,0
Rust,Zephir,0
Rust,ATS,0
Rust,Self,0
Rust,Logtalk,0
Rust,WebIDL,0
Rust,EQ,0
Rust,CWeb,0
Rust,Diff,0
Rust,Csound Document,0
Jupyter Notebook,Objective-C,4
Jupyter Notebook,DM,0
Jupyter Notebook,Kotlin,1
Jupyter Notebook,R,25
Jupyter Notebook,Elixir,1
Jupyter Notebook,Perl,5
Jupyter Notebook,Lua,3
Jupyter Notebook,Makefile,6
Jupyter Notebook,Vue,1
Jupyter Notebook,Groovy,2
Jupyter Notebook,TeX,21
Jupyter Notebook,Haskell,5
Jupyter Notebook,CoffeeScript,1
Jupyter Notebook,Clojure,0
Jupyter Notebook,Julia,14
Jupyter Notebook,Vim script,1
Jupyter Notebook,HCL,1
Jupyter Notebook,OCaml,2
Jupyter Notebook,XSLT,1
Jupyter Notebook,Matlab,16
Jupyter Notebook,CMake,11
Jupyter Notebook,Dart,0
Jupyter Notebook,Nix,1
Jupyter Notebook,Emacs Lisp,1
Jupyter Notebook,Arduino,2
Jupyter Notebook,Puppet,0
Jupyter Notebook,Erlang,1
Jupyter Notebook,Smarty,2
Jupyter Notebook,PLpgSQL,3
Jupyter Notebook,Visual Basic,0
Jupyter Notebook,F#,0
Jupyter Notebook,Batchfile,0
Jupyter Notebook,Fortran,7
Jupyter Notebook,D,0
Jupyter Notebook,Assembly,0
Jupyter Notebook,Elm,3
Jupyter Notebook,Crystal,0
Jupyter Notebook,SaltStack,0
Jupyter Notebook,Vala,0
Jupyter Notebook,ColdFusion,0
Jupyter Notebook,Haxe,0
Jupyter Notebook,PLSQL,0
Jupyter Notebook,Modelica,1
Jupyter Notebook,Tcl,0
Jupyter Notebook,SQF,0
Jupyter Notebook,Gherkin,0
Jupyter Notebook,Pascal,0
Jupyter Notebook,Roff,2
Jupyter Notebook,QML,0
Jupyter Notebook,Processing,0
Jupyter Notebook,ASP,0
Jupyter Notebook,Common Lisp,0
Jupyter Notebook,MAXScript,0
Jupyter Notebook,Perl 6,0
Jupyter Notebook,BitBake,0
Jupyter Notebook,PostScript,3
Jupyter Notebook,Verilog,1
Jupyter Notebook,FreeMarker,0
Jupyter Notebook,PureScript,0
Jupyter Notebook,Apex,0
Jupyter Notebook,Nim,1
Jupyter Notebook,Smalltalk,0
Jupyter Notebook,Mathematica,0
Jupyter Notebook,ApacheConf,0
Jupyter Notebook,Protocol Buffer,1
Jupyter Notebook,SQLPL,1
Jupyter Notebook,Racket,0
Jupyter Notebook,Standard ML,1
Jupyter Notebook,Liquid,0
Jupyter Notebook,Chapel,0
Jupyter Notebook,Logos,1
Jupyter Notebook,Scheme,1
Jupyter Notebook,Prolog,0
Jupyter Notebook,VHDL,2
Jupyter Notebook,Web Ontology Language,1
Jupyter Notebook,Yacc,0
Jupyter Notebook,SourcePawn,0
Jupyter Notebook,GAP,0
Jupyter Notebook,ActionScript,0
Jupyter Notebook,Coq,0
Jupyter Notebook,RobotFramework,0
Jupyter Notebook,Eagle,0
Jupyter Notebook,Nginx,1
Jupyter Notebook,API Blueprint,0
Jupyter Notebook,WebAssembly,0
Jupyter Notebook,LLVM,0
Jupyter Notebook,GDScript,0
Jupyter Notebook,VimL,0
Jupyter Notebook,SMT,0
Jupyter Notebook,M4,0
Jupyter Notebook,ABAP,0
Jupyter Notebook,Inform 7,0
Jupyter Notebook,Cuda,0
Jupyter Notebook,GLSL,0
Jupyter Notebook,Ren'Py,0
Jupyter Notebook,DIGITAL Command Language,0
Jupyter Notebook,Shen,0
Jupyter Notebook,1C Enterprise,0
Jupyter Notebook,Objective-C++,1
Jupyter Notebook,NSIS,0
Jupyter Notebook,XC,0
Jupyter Notebook,RAML,0
Jupyter Notebook,COBOL,0
Jupyter Notebook,nesC,0
Jupyter Notebook,Gnuplot,0
Jupyter Notebook,AutoHotkey,0
Jupyter Notebook,Scilab,0
Jupyter Notebook,SystemVerilog,0
Jupyter Notebook,LookML,0
Jupyter Notebook,Ada,0
Jupyter Notebook,GCC Machine Description,0
Jupyter Notebook,Brainfuck,0
Jupyter Notebook,XQuery,0
Jupyter Notebook,Gosu,0
Jupyter Notebook,OpenEdge ABL,0
Jupyter Notebook,Xtend,0
Jupyter Notebook,HLSL,0
Jupyter Notebook,EmberScript,0
Jupyter Notebook,P4,0
Jupyter Notebook,OpenSCAD,0
Jupyter Notebook,Pony,0
Jupyter Notebook,Game Maker Language,0
Jupyter Notebook,AngelScript,0
Jupyter Notebook,LiveScript,0
Jupyter Notebook,Hack,1
Jupyter Notebook,Stata,0
Jupyter Notebook,UnrealScript,0
Jupyter Notebook,FORTRAN,0
Jupyter Notebook,SAS,1
Jupyter Notebook,NCL,0
Jupyter Notebook,Eiffel,0
Jupyter Notebook,LabVIEW,0
Jupyter Notebook,Objective-J,0
Jupyter Notebook,CartoCSS,0
Jupyter Notebook,ShaderLab,0
Jupyter Notebook,POV-Ray SDL,0
Jupyter Notebook,APL,0
Jupyter Notebook,AppleScript,0
Jupyter Notebook,NetLogo,0
Jupyter Notebook,QMake,0
Jupyter Notebook,Perl6,0
Jupyter Notebook,LilyPond,0
Jupyter Notebook,ANTLR,0
Jupyter Notebook,Thrift,0
Jupyter Notebook,MoonScript,0
Jupyter Notebook,AMPL,0
Jupyter Notebook,GAMS,0
Jupyter Notebook,Forth,0
Jupyter Notebook,Mako,0
Jupyter Notebook,Inno Setup,0
Jupyter Notebook,VCL,0
Jupyter Notebook,Harbour,0
Jupyter Notebook,Rascal,0
Jupyter Notebook,AGS Script,0
Jupyter Notebook,LSL,0
Jupyter Notebook,SuperCollider,0
Jupyter Notebook,M,0
Jupyter Notebook,Brightscript,0
Jupyter Notebook,Idris,0
Jupyter Notebook,Lex,0
Jupyter Notebook,Stan,0
Jupyter Notebook,HyPhy,0
Jupyter Notebook,Component Pascal,0
Jupyter Notebook,Lean,0
Jupyter Notebook,Mask,0
Jupyter Notebook,xBase,0
Jupyter Notebook,Ragel,0
Jupyter Notebook,Squirrel,0
Jupyter Notebook,AutoIt,0
Jupyter Notebook,KiCad,0
Jupyter Notebook,Awk,0
Jupyter Notebook,E,0
Jupyter Notebook,IDL,1
Jupyter Notebook,Terra,0
Jupyter Notebook,Lasso,1
Jupyter Notebook,Ring,0
Jupyter Notebook,NewLisp,0
Jupyter Notebook,Rebol,0
Jupyter Notebook,AspectJ,0
Jupyter Notebook,Slash,0
Jupyter Notebook,Bro,0
Jupyter Notebook,XProc,0
Jupyter Notebook,Groff,0
Jupyter Notebook,Agda,0
Jupyter Notebook,Factor,0
Jupyter Notebook,Ceylon,0
Jupyter Notebook,ooc,0
Jupyter Notebook,Mercury,1
Jupyter Notebook,Papyrus,0
Jupyter Notebook,Red,0
Jupyter Notebook,PAWN,0
Jupyter Notebook,Nimrod,0
Jupyter Notebook,SRecode Template,0
Jupyter Notebook,Isabelle,0
Jupyter Notebook,IGOR Pro,0
Jupyter Notebook,DTrace,0
Jupyter Notebook,Xojo,0
Jupyter Notebook,PureBasic,0
Jupyter Notebook,Augeas,0
Jupyter Notebook,CLIPS,0
Jupyter Notebook,TI Program,0
Jupyter Notebook,wdl,0
Jupyter Notebook,PigLatin,0
Jupyter Notebook,Propeller Spin,0
Jupyter Notebook,Io,0
Jupyter Notebook,Arc,0
Jupyter Notebook,Pan,0
Jupyter Notebook,Grammatical Framework,0
Jupyter Notebook,Ballerina,0
Jupyter Notebook,Pure Data,0
Jupyter Notebook,Parrot,0
Jupyter Notebook,Turing,0
Jupyter Notebook,MQL4,0
Jupyter Notebook,Max,0
Jupyter Notebook,Meson,0
Jupyter Notebook,Smali,0
Jupyter Notebook,LoomScript,0
Jupyter Notebook,Clean,0
Jupyter Notebook,Limbo,0
Jupyter Notebook,Uno,0
Jupyter Notebook,Volt,0
Jupyter Notebook,ECL,0
Jupyter Notebook,BlitzBasic,0
Jupyter Notebook,PicoLisp,0
Jupyter Notebook,Cool,0
Jupyter Notebook,Zephir,0
Jupyter Notebook,ATS,0
Jupyter Notebook,Self,0
Jupyter Notebook,Logtalk,0
Jupyter Notebook,WebIDL,0
Jupyter Notebook,EQ,0
Jupyter Notebook,CWeb,0
Jupyter Notebook,Diff,0
Jupyter Notebook,Csound Document,0
Objective-C,DM,0
Objective-C,Kotlin,5
Objective-C,R,1
Objective-C,Elixir,3
Objective-C,Perl,2
Objective-C,Lua,3
Objective-C,Makefile,3
Objective-C,Vue,1
Objective-C,Groovy,2
Objective-C,TeX,0
Objective-C,Haskell,1
Objective-C,CoffeeScript,4
Objective-C,Clojure,0
Objective-C,Julia,0
Objective-C,Vim script,2
Objective-C,HCL,1
Objective-C,OCaml,1
Objective-C,XSLT,3
Objective-C,Matlab,1
Objective-C,CMake,2
Objective-C,Dart,0
Objective-C,Nix,0
Objective-C,Emacs Lisp,2
Objective-C,Arduino,0
Objective-C,Puppet,0
Objective-C,Erlang,1
Objective-C,Smarty,0
Objective-C,PLpgSQL,0
Objective-C,Visual Basic,0
Objective-C,F#,0
Objective-C,Batchfile,0
Objective-C,Fortran,0
Objective-C,D,0
Objective-C,Assembly,0
Objective-C,Elm,1
Objective-C,Crystal,0
Objective-C,SaltStack,1
Objective-C,Vala,0
Objective-C,ColdFusion,0
Objective-C,Haxe,0
Objective-C,PLSQL,0
Objective-C,Modelica,0
Objective-C,Tcl,0
Objective-C,SQF,0
Objective-C,Gherkin,0
Objective-C,Pascal,0
Objective-C,Roff,1
Objective-C,QML,0
Objective-C,Processing,0
Objective-C,ASP,0
Objective-C,Common Lisp,0
Objective-C,MAXScript,0
Objective-C,Perl 6,0
Objective-C,BitBake,0
Objective-C,PostScript,1
Objective-C,Verilog,0
Objective-C,FreeMarker,0
Objective-C,PureScript,0
Objective-C,Apex,0
Objective-C,Nim,0
Objective-C,Smalltalk,0
Objective-C,Mathematica,0
Objective-C,ApacheConf,0
Objective-C,Protocol Buffer,1
Objective-C,SQLPL,0
Objective-C,Racket,0
Objective-C,Standard ML,0
Objective-C,Liquid,0
Objective-C,Chapel,0
Objective-C,Logos,0
Objective-C,Scheme,0
Objective-C,Prolog,0
Objective-C,VHDL,0
Objective-C,Web Ontology Language,0
Objective-C,Yacc,0
Objective-C,SourcePawn,0
Objective-C,GAP,0
Objective-C,ActionScript,2
Objective-C,Coq,0
Objective-C,RobotFramework,0
Objective-C,Eagle,0
Objective-C,Nginx,0
Objective-C,API Blueprint,0
Objective-C,WebAssembly,0
Objective-C,LLVM,0
Objective-C,GDScript,0
Objective-C,VimL,0
Objective-C,SMT,0
Objective-C,M4,0
Objective-C,ABAP,0
Objective-C,Inform 7,0
Objective-C,Cuda,1
Objective-C,GLSL,0
Objective-C,Ren'Py,0
Objective-C,DIGITAL Command Language,0
Objective-C,Shen,0
Objective-C,1C Enterprise,0
Objective-C,Objective-C++,4
Objective-C,NSIS,0
Objective-C,XC,0
Objective-C,RAML,0
Objective-C,COBOL,0
Objective-C,nesC,0
Objective-C,Gnuplot,0
Objective-C,AutoHotkey,0
Objective-C,Scilab,0
Objective-C,SystemVerilog,0
Objective-C,LookML,0
Objective-C,Ada,0
Objective-C,GCC Machine Description,0
Objective-C,Brainfuck,2
Objective-C,XQuery,0
Objective-C,Gosu,0
Objective-C,OpenEdge ABL,0
Objective-C,Xtend,0
Objective-C,HLSL,0
Objective-C,EmberScript,0
Objective-C,P4,0
Objective-C,OpenSCAD,0
Objective-C,Pony,0
Objective-C,Game Maker Language,0
Objective-C,AngelScript,0
Objective-C,LiveScript,0
Objective-C,Hack,1
Objective-C,Stata,0
Objective-C,UnrealScript,0
Objective-C,FORTRAN,0
Objective-C,SAS,0
Objective-C,NCL,0
Objective-C,Eiffel,0
Objective-C,LabVIEW,0
Objective-C,Objective-J,0
Objective-C,CartoCSS,0
Objective-C,ShaderLab,0
Objective-C,POV-Ray SDL,0
Objective-C,APL,0
Objective-C,AppleScript,0
Objective-C,NetLogo,0
Objective-C,QMake,0
Objective-C,Perl6,0
Objective-C,LilyPond,0
Objective-C,ANTLR,0
Objective-C,Thrift,0
Objective-C,MoonScript,0
Objective-C,AMPL,0
Objective-C,GAMS,0
Objective-C,Forth,0
Objective-C,Mako,0
Objective-C,Inno Setup,0
Objective-C,VCL,0
Objective-C,Harbour,0
Objective-C,Rascal,0
Objective-C,AGS Script,0
Objective-C,LSL,0
Objective-C,SuperCollider,0
Objective-C,M,0
Objective-C,Brightscript,0
Objective-C,Idris,0
Objective-C,Lex,0
Objective-C,Stan,0
Objective-C,HyPhy,0
Objective-C,Component Pascal,0
Objective-C,Lean,0
Objective-C,Mask,0
Objective-C,xBase,0
Objective-C,Ragel,0
Objective-C,Squirrel,1
Objective-C,AutoIt,0
Objective-C,KiCad,0
Objective-C,Awk,0
Objective-C,E,0
Objective-C,IDL,0
Objective-C,Terra,0
Objective-C,Lasso,0
Objective-C,Ring,0
Objective-C,NewLisp,0
Objective-C,Rebol,0
Objective-C,AspectJ,0
Objective-C,Slash,0
Objective-C,Bro,0
Objective-C,XProc,0
Objective-C,Groff,0
Objective-C,Agda,0
Objective-C,Factor,0
Objective-C,Ceylon,0
Objective-C,ooc,0
Objective-C,Mercury,0
Objective-C,Papyrus,0
Objective-C,Red,0
Objective-C,PAWN,0
Objective-C,Nimrod,0
Objective-C,SRecode Template,0
Objective-C,Isabelle,0
Objective-C,IGOR Pro,0
Objective-C,DTrace,0
Objective-C,Xojo,0
Objective-C,PureBasic,0
Objective-C,Augeas,0
Objective-C,CLIPS,0
Objective-C,TI Program,0
Objective-C,wdl,0
Objective-C,PigLatin,0
Objective-C,Propeller Spin,0
Objective-C,Io,0
Objective-C,Arc,0
Objective-C,Pan,0
Objective-C,Grammatical Framework,0
Objective-C,Ballerina,0
Objective-C,Pure Data,0
Objective-C,Parrot,0
Objective-C,Turing,0
Objective-C,MQL4,0
Objective-C,Max,0
Objective-C,Meson,0
Objective-C,Smali,0
Objective-C,LoomScript,0
Objective-C,Clean,0
Objective-C,Limbo,0
Objective-C,Uno,0
Objective-C,Volt,0
Objective-C,ECL,0
Objective-C,BlitzBasic,0
Objective-C,PicoLisp,0
Objective-C,Cool,0
Objective-C,Zephir,0
Objective-C,ATS,0
Objective-C,Self,0
Objective-C,Logtalk,0
Objective-C,WebIDL,0
Objective-C,EQ,0
Objective-C,CWeb,0
Objective-C,Diff,0
Objective-C,Csound Document,0
DM,Kotlin,0
DM,R,0
DM,Elixir,0
DM,Perl,0
DM,Lua,1
DM,Makefile,0
DM,Vue,0
DM,Groovy,0
DM,TeX,0
DM,Haskell,0
DM,CoffeeScript,0
DM,Clojure,0
DM,Julia,0
DM,Vim script,0
DM,HCL,0
DM,OCaml,0
DM,XSLT,0
DM,Matlab,0
DM,CMake,0
DM,Dart,0
DM,Nix,0
DM,Emacs Lisp,0
DM,Arduino,0
DM,Puppet,0
DM,Erlang,0
DM,Smarty,0
DM,PLpgSQL,0
DM,Visual Basic,0
DM,F#,0
DM,Batchfile,0
DM,Fortran,0
DM,D,0
DM,Assembly,0
DM,Elm,0
DM,Crystal,0
DM,SaltStack,0
DM,Vala,0
DM,ColdFusion,0
DM,Haxe,0
DM,PLSQL,0
DM,Modelica,0
DM,Tcl,0
DM,SQF,0
DM,Gherkin,0
DM,Pascal,0
DM,Roff,0
DM,QML,0
DM,Processing,0
DM,ASP,0
DM,Common Lisp,0
DM,MAXScript,0
DM,Perl 6,0
DM,BitBake,0
DM,PostScript,0
DM,Verilog,0
DM,FreeMarker,0
DM,PureScript,0
DM,Apex,0
DM,Nim,0
DM,Smalltalk,0
DM,Mathematica,0
DM,ApacheConf,0
DM,Protocol Buffer,0
DM,SQLPL,0
DM,Racket,0
DM,Standard ML,0
DM,Liquid,0
DM,Chapel,0
DM,Logos,0
DM,Scheme,0
DM,Prolog,0
DM,VHDL,0
DM,Web Ontology Language,0
DM,Yacc,0
DM,SourcePawn,0
DM,GAP,0
DM,ActionScript,0
DM,Coq,0
DM,RobotFramework,0
DM,Eagle,0
DM,Nginx,0
DM,API Blueprint,0
DM,WebAssembly,0
DM,LLVM,0
DM,GDScript,0
DM,VimL,0
DM,SMT,0
DM,M4,0
DM,ABAP,0
DM,Inform 7,0
DM,Cuda,0
DM,GLSL,0
DM,Ren'Py,0
DM,DIGITAL Command Language,0
DM,Shen,0
DM,1C Enterprise,0
DM,Objective-C++,0
DM,NSIS,0
DM,XC,0
DM,RAML,0
DM,COBOL,0
DM,nesC,0
DM,Gnuplot,0
DM,AutoHotkey,0
DM,Scilab,0
DM,SystemVerilog,0
DM,LookML,0
DM,Ada,0
DM,GCC Machine Description,0
DM,Brainfuck,0
DM,XQuery,0
DM,Gosu,0
DM,OpenEdge ABL,0
DM,Xtend,0
DM,HLSL,0
DM,EmberScript,0
DM,P4,0
DM,OpenSCAD,0
DM,Pony,0
DM,Game Maker Language,0
DM,AngelScript,0
DM,LiveScript,0
DM,Hack,0
DM,Stata,0
DM,UnrealScript,0
DM,FORTRAN,0
DM,SAS,0
DM,NCL,0
DM,Eiffel,0
DM,LabVIEW,0
DM,Objective-J,0
DM,CartoCSS,0
DM,ShaderLab,0
DM,POV-Ray SDL,0
DM,APL,0
DM,AppleScript,0
DM,NetLogo,0
DM,QMake,0
DM,Perl6,0
DM,LilyPond,0
DM,ANTLR,0
DM,Thrift,0
DM,MoonScript,0
DM,AMPL,1
DM,GAMS,0
DM,Forth,0
DM,Mako,0
DM,Inno Setup,0
DM,VCL,0
DM,Harbour,0
DM,Rascal,0
DM,AGS Script,0
DM,LSL,0
DM,SuperCollider,0
DM,M,0
DM,Brightscript,0
DM,Idris,0
DM,Lex,0
DM,Stan,0
DM,HyPhy,0
DM,Component Pascal,0
DM,Lean,0
DM,Mask,0
DM,xBase,0
DM,Ragel,0
DM,Squirrel,0
DM,AutoIt,0
DM,KiCad,0
DM,Awk,0
DM,E,0
DM,IDL,0
DM,Terra,0
DM,Lasso,0
DM,Ring,0
DM,NewLisp,0
DM,Rebol,0
DM,AspectJ,0
DM,Slash,0
DM,Bro,0
DM,XProc,0
DM,Groff,0
DM,Agda,0
DM,Factor,0
DM,Ceylon,0
DM,ooc,0
DM,Mercury,0
DM,Papyrus,0
DM,Red,0
DM,PAWN,0
DM,Nimrod,0
DM,SRecode Template,0
DM,Isabelle,0
DM,IGOR Pro,0
DM,DTrace,0
DM,Xojo,0
DM,PureBasic,0
DM,Augeas,0
DM,CLIPS,0
DM,TI Program,0
DM,wdl,0
DM,PigLatin,0
DM,Propeller Spin,0
DM,Io,0
DM,Arc,0
DM,Pan,0
DM,Grammatical Framework,0
DM,Ballerina,0
DM,Pure Data,0
DM,Parrot,0
DM,Turing,0
DM,MQL4,0
DM,Max,0
DM,Meson,0
DM,Smali,0
DM,LoomScript,0
DM,Clean,0
DM,Limbo,0
DM,Uno,0
DM,Volt,0
DM,ECL,0
DM,BlitzBasic,0
DM,PicoLisp,0
DM,Cool,0
DM,Zephir,0
DM,ATS,0
DM,Self,0
DM,Logtalk,0
DM,WebIDL,0
DM,EQ,0
DM,CWeb,0
DM,Diff,0
DM,Csound Document,0
Kotlin,R,1
Kotlin,Elixir,2
Kotlin,Perl,1
Kotlin,Lua,1
Kotlin,Makefile,0
Kotlin,Vue,1
Kotlin,Groovy,10
Kotlin,TeX,0
Kotlin,Haskell,2
Kotlin,CoffeeScript,0
Kotlin,Clojure,1
Kotlin,Julia,0
Kotlin,Vim script,0
Kotlin,HCL,1
Kotlin,OCaml,0
Kotlin,XSLT,1
Kotlin,Matlab,1
Kotlin,CMake,2
Kotlin,Dart,1
Kotlin,Nix,1
Kotlin,Emacs Lisp,1
Kotlin,Arduino,0
Kotlin,Puppet,0
Kotlin,Erlang,1
Kotlin,Smarty,0
Kotlin,PLpgSQL,2
Kotlin,Visual Basic,1
Kotlin,F#,0
Kotlin,Batchfile,0
Kotlin,Fortran,0
Kotlin,D,1
Kotlin,Assembly,1
Kotlin,Elm,1
Kotlin,Crystal,1
Kotlin,SaltStack,0
Kotlin,Vala,0
Kotlin,ColdFusion,0
Kotlin,Haxe,1
Kotlin,PLSQL,0
Kotlin,Modelica,0
Kotlin,Tcl,0
Kotlin,SQF,0
Kotlin,Gherkin,0
Kotlin,Pascal,0
Kotlin,Roff,0
Kotlin,QML,0
Kotlin,Processing,0
Kotlin,ASP,2
Kotlin,Common Lisp,0
Kotlin,MAXScript,0
Kotlin,Perl 6,0
Kotlin,BitBake,0
Kotlin,PostScript,0
Kotlin,Verilog,0
Kotlin,FreeMarker,0
Kotlin,PureScript,0
Kotlin,Apex,0
Kotlin,Nim,0
Kotlin,Smalltalk,0
Kotlin,Mathematica,0
Kotlin,ApacheConf,0
Kotlin,Protocol Buffer,1
Kotlin,SQLPL,0
Kotlin,Racket,0
Kotlin,Standard ML,0
Kotlin,Liquid,0
Kotlin,Chapel,0
Kotlin,Logos,1
Kotlin,Scheme,0
Kotlin,Prolog,0
Kotlin,VHDL,0
Kotlin,Web Ontology Language,0
Kotlin,Yacc,0
Kotlin,SourcePawn,0
Kotlin,GAP,0
Kotlin,ActionScript,0
Kotlin,Coq,0
Kotlin,RobotFramework,0
Kotlin,Eagle,0
Kotlin,Nginx,0
Kotlin,API Blueprint,0
Kotlin,WebAssembly,0
Kotlin,LLVM,0
Kotlin,GDScript,0
Kotlin,VimL,0
Kotlin,SMT,0
Kotlin,M4,0
Kotlin,ABAP,0
Kotlin,Inform 7,0
Kotlin,Cuda,0
Kotlin,GLSL,0
Kotlin,Ren'Py,0
Kotlin,DIGITAL Command Language,0
Kotlin,Shen,0
Kotlin,1C Enterprise,0
Kotlin,Objective-C++,0
Kotlin,NSIS,0
Kotlin,XC,0
Kotlin,RAML,0
Kotlin,COBOL,0
Kotlin,nesC,0
Kotlin,Gnuplot,0
Kotlin,AutoHotkey,0
Kotlin,Scilab,0
Kotlin,SystemVerilog,0
Kotlin,LookML,0
Kotlin,Ada,0
Kotlin,GCC Machine Description,0
Kotlin,Brainfuck,0
Kotlin,XQuery,0
Kotlin,Gosu,0
Kotlin,OpenEdge ABL,0
Kotlin,Xtend,0
Kotlin,HLSL,0
Kotlin,EmberScript,0
Kotlin,P4,0
Kotlin,OpenSCAD,0
Kotlin,Pony,0
Kotlin,Game Maker Language,0
Kotlin,AngelScript,0
Kotlin,LiveScript,0
Kotlin,Hack,0
Kotlin,Stata,0
Kotlin,UnrealScript,0
Kotlin,FORTRAN,0
Kotlin,SAS,0
Kotlin,NCL,0
Kotlin,Eiffel,0
Kotlin,LabVIEW,0
Kotlin,Objective-J,0
Kotlin,CartoCSS,0
Kotlin,ShaderLab,0
Kotlin,POV-Ray SDL,0
Kotlin,APL,0
Kotlin,AppleScript,0
Kotlin,NetLogo,0
Kotlin,QMake,0
Kotlin,Perl6,0
Kotlin,LilyPond,0
Kotlin,ANTLR,0
Kotlin,Thrift,0
Kotlin,MoonScript,0
Kotlin,AMPL,0
Kotlin,GAMS,0
Kotlin,Forth,0
Kotlin,Mako,0
Kotlin,Inno Setup,0
Kotlin,VCL,0
Kotlin,Harbour,0
Kotlin,Rascal,0
Kotlin,AGS Script,0
Kotlin,LSL,0
Kotlin,SuperCollider,0
Kotlin,M,0
Kotlin,Brightscript,0
Kotlin,Idris,0
Kotlin,Lex,0
Kotlin,Stan,0
Kotlin,HyPhy,0
Kotlin,Component Pascal,0
Kotlin,Lean,0
Kotlin,Mask,0
Kotlin,xBase,0
Kotlin,Ragel,0
Kotlin,Squirrel,0
Kotlin,AutoIt,0
Kotlin,KiCad,0
Kotlin,Awk,0
Kotlin,E,0
Kotlin,IDL,0
Kotlin,Terra,0
Kotlin,Lasso,0
Kotlin,Ring,0
Kotlin,NewLisp,0
Kotlin,Rebol,0
Kotlin,AspectJ,0
Kotlin,Slash,0
Kotlin,Bro,0
Kotlin,XProc,0
Kotlin,Groff,0
Kotlin,Agda,0
Kotlin,Factor,0
Kotlin,Ceylon,0
Kotlin,ooc,0
Kotlin,Mercury,0
