language1,language2,common_actors
CoffeeScript,SuperCollider,0
CoffeeScript,IDL,0
CoffeeScript,Ragel,0
CoffeeScript,Harbour,0
CoffeeScript,QMake,0
CoffeeScript,UnrealScript,0
CoffeeScript,Eiffel,0
CoffeeScript,Thrift,0
CoffeeScript,Grammatical Framework,0
CoffeeScript,AGS Script,0
CoffeeScript,Inno Setup,0
CoffeeScript,Ceylon,1
CoffeeScript,Objective-J,0
CoffeeScript,Ren'Py,0
CoffeeScript,POV-Ray SDL,0
CoffeeScript,Lean,0
CoffeeScript,PureBasic,0
CoffeeScript,DTrace,0
CoffeeScript,Stan,0
CoffeeScript,HLSL,0
CoffeeScript,Logtalk,0
CoffeeScript,Forth,0
CoffeeScript,Isabelle,0
CoffeeScript,NetLogo,0
CoffeeScript,MoonScript,0
CoffeeScript,Max,0
CoffeeScript,AutoIt,0
CoffeeScript,Agda,0
CoffeeScript,Brightscript,0
CoffeeScript,Augeas,0
CoffeeScript,Slash,0
CoffeeScript,COBOL,0
CoffeeScript,LilyPond,0
CoffeeScript,Mako,0
CoffeeScript,Terra,0
CoffeeScript,Component Pascal,0
CoffeeScript,ooc,0
CoffeeScript,ECL,0
CoffeeScript,Io,0
CoffeeScript,Nimrod,0
CoffeeScript,Awk,0
CoffeeScript,Alloy,0
CoffeeScript,HyPhy,0
CoffeeScript,Mask,0
CoffeeScript,NCL,0
CoffeeScript,Factor,0
CoffeeScript,Jolie,0
CoffeeScript,Cirru,0
CoffeeScript,APL,0
CoffeeScript,IGOR Pro,0
CoffeeScript,AppleScript,0
CoffeeScript,Pan,0
CoffeeScript,AspectJ,0
CoffeeScript,Pure Data,0
CoffeeScript,Parrot,0
CoffeeScript,Cucumber,1
CoffeeScript,nesC,0
CoffeeScript,RenderScript,0
CoffeeScript,Lex,0
CoffeeScript,Clean,0
CoffeeScript,Diff,0
CoffeeScript,GDB,0
CoffeeScript,WebIDL,0
CoffeeScript,Handlebars,0
CoffeeScript,xBase,0
CoffeeScript,Delphi,0
CoffeeScript,eC,0
CoffeeScript,Volt,0
CoffeeScript,PicoLisp,0
CoffeeScript,Metal,0
CoffeeScript,CLIPS,0
CoffeeScript,Papyrus,0
CoffeeScript,Mercury,0
CoffeeScript,Xojo,0
CoffeeScript,Nemerle,0
CoffeeScript,LOLCODE,0
CoffeeScript,Glyph,0
CoffeeScript,Groff,0
CoffeeScript,Bro,0
CoffeeScript,Uno,0
CoffeeScript,Rebol,0
CoffeeScript,Modula-2,0
CoffeeScript,Hy,0
CoffeeScript,MQL4,0
CoffeeScript,Lasso,0
TeX,HCL,0
TeX,Clojure,1
TeX,OCaml,2
TeX,Nix,0
TeX,Vim script,2
TeX,Erlang,0
TeX,XSLT,0
TeX,Matlab,1
TeX,Dart,0
TeX,Emacs Lisp,0
TeX,PLpgSQL,0
TeX,Puppet,0
TeX,CMake,4
TeX,Smarty,0
TeX,Visual Basic,1
TeX,Fortran,2
TeX,D,0
TeX,Roff,0
TeX,Arduino,0
TeX,F#,0
TeX,SaltStack,1
TeX,Batchfile,0
TeX,Protocol Buffer,0
TeX,Elm,2
TeX,Assembly,1
TeX,Vala,0
TeX,Crystal,0
TeX,Apex,3
TeX,Gherkin,0
TeX,Common Lisp,1
TeX,Chapel,0
TeX,PureScript,1
TeX,ASP,0
TeX,Web Ontology Language,0
TeX,Pascal,0
TeX,PostScript,2
TeX,ActionScript,0
TeX,QML,0
TeX,FreeMarker,0
TeX,BitBake,0
TeX,SQF,0
TeX,PLSQL,0
TeX,ApacheConf,0
TeX,Haxe,1
TeX,ColdFusion,0
TeX,Mathematica,0
TeX,Logos,0
TeX,Perl 6,0
TeX,Tcl,0
TeX,Eagle,0
TeX,Smalltalk,1
TeX,Nginx,0
TeX,API Blueprint,0
TeX,Processing,0
TeX,Scheme,0
TeX,Nim,0
TeX,GAP,1
TeX,Racket,1
TeX,Liquid,0
TeX,NSIS,0
TeX,Standard ML,0
TeX,SourcePawn,0
TeX,WebAssembly,0
TeX,KiCad,0
TeX,1C Enterprise,0
TeX,SQLPL,0
TeX,Modelica,1
TeX,RAML,0
TeX,Coq,2
TeX,GLSL,0
TeX,GDScript,0
TeX,VimL,0
TeX,XQuery,0
TeX,Gosu,0
TeX,PowerBuilder,0
TeX,Objective-C++,0
TeX,VHDL,1
TeX,M4,0
TeX,Cuda,0
TeX,CartoCSS,0
TeX,Yacc,0
TeX,DIGITAL Command Language,0
TeX,LookML,0
TeX,SAS,0
TeX,Verilog,0
TeX,P4,2
TeX,RobotFramework,0
TeX,ANTLR,0
TeX,Hack,0
TeX,Xtend,0
TeX,Squirrel,0
TeX,ABAP,0
TeX,Gnuplot,0
TeX,Perl6,0
TeX,Prolog,0
TeX,LabVIEW,0
TeX,GAMS,0
TeX,GCC Machine Description,0
TeX,Ring,0
TeX,LLVM,0
TeX,SRecode Template,0
TeX,M,0
TeX,AutoHotkey,0
TeX,Stata,0
TeX,Ada,0
TeX,Scilab,0
TeX,Idris,0
TeX,SMT,0
TeX,Inform 7,0
TeX,OpenSCAD,0
TeX,AMPL,0
TeX,LiveScript,0
TeX,MAXScript,0
TeX,LSL,0
TeX,XC,0
TeX,ShaderLab,0
TeX,Pony,0
TeX,FORTRAN,0
TeX,PAWN,0
TeX,OpenEdge ABL,0
TeX,EmberScript,0
TeX,Rascal,0
TeX,Red,0
TeX,SystemVerilog,0
TeX,Smali,0
TeX,Game Maker Language,0
TeX,SuperCollider,0
TeX,IDL,0
TeX,Ragel,0
TeX,Harbour,0
TeX,QMake,1
TeX,UnrealScript,0
TeX,Eiffel,0
TeX,Thrift,0
TeX,Grammatical Framework,0
TeX,AGS Script,0
TeX,Inno Setup,0
TeX,Ceylon,0
TeX,Objective-J,0
TeX,Ren'Py,0
TeX,POV-Ray SDL,0
TeX,Lean,1
TeX,PureBasic,0
TeX,DTrace,0
TeX,Stan,0
TeX,HLSL,0
TeX,Logtalk,0
TeX,Forth,0
TeX,Isabelle,0
TeX,NetLogo,0
TeX,MoonScript,0
TeX,Max,0
TeX,AutoIt,0
TeX,Agda,0
TeX,Brightscript,0
TeX,Augeas,0
TeX,Slash,0
TeX,COBOL,0
TeX,LilyPond,0
TeX,Mako,0
TeX,Terra,0
TeX,Component Pascal,0
TeX,ooc,0
TeX,ECL,0
TeX,Io,0
TeX,Nimrod,0
TeX,Awk,0
TeX,Alloy,0
TeX,HyPhy,0
TeX,Mask,0
TeX,NCL,0
TeX,Factor,0
TeX,Jolie,0
TeX,Cirru,0
TeX,APL,0
TeX,IGOR Pro,0
TeX,AppleScript,0
TeX,Pan,0
TeX,AspectJ,0
TeX,Pure Data,0
TeX,Parrot,0
TeX,Cucumber,0
TeX,nesC,0
TeX,RenderScript,0
TeX,Lex,0
TeX,Clean,0
TeX,Diff,0
TeX,GDB,0
TeX,WebIDL,0
TeX,Handlebars,0
TeX,xBase,0
TeX,Delphi,0
TeX,eC,0
TeX,Volt,0
TeX,PicoLisp,0
TeX,Metal,0
TeX,CLIPS,0
TeX,Papyrus,0
TeX,Mercury,0
TeX,Xojo,0
TeX,Nemerle,0
TeX,LOLCODE,0
TeX,Glyph,0
TeX,Groff,0
TeX,Bro,0
TeX,Uno,0
TeX,Rebol,0
TeX,Modula-2,0
TeX,Hy,0
TeX,MQL4,0
TeX,Lasso,0
HCL,Clojure,1
HCL,OCaml,0
HCL,Nix,0
HCL,Vim script,0
HCL,Erlang,0
HCL,XSLT,0
HCL,Matlab,0
HCL,Dart,0
HCL,Emacs Lisp,0
HCL,PLpgSQL,0
HCL,Puppet,9
HCL,CMake,0
HCL,Smarty,11
HCL,Visual Basic,0
HCL,Fortran,0
HCL,D,0
HCL,Roff,0
HCL,Arduino,0
HCL,F#,0
HCL,SaltStack,0
HCL,Batchfile,0
HCL,Protocol Buffer,0
HCL,Elm,1
HCL,Assembly,0
HCL,Vala,0
HCL,Crystal,0
HCL,Apex,0
HCL,Gherkin,1
HCL,Common Lisp,0
HCL,Chapel,0
HCL,PureScript,0
HCL,ASP,0
HCL,Web Ontology Language,0
HCL,Pascal,0
HCL,PostScript,0
HCL,ActionScript,0
HCL,QML,0
HCL,FreeMarker,0
HCL,BitBake,1
HCL,SQF,0
HCL,PLSQL,0
HCL,ApacheConf,0
HCL,Haxe,0
HCL,ColdFusion,0
HCL,Mathematica,0
HCL,Logos,0
HCL,Perl 6,0
HCL,Tcl,0
HCL,Eagle,0
HCL,Smalltalk,0
HCL,Nginx,0
HCL,API Blueprint,0
HCL,Processing,0
HCL,Scheme,0
HCL,Nim,0
HCL,GAP,0
HCL,Racket,0
HCL,Liquid,0
HCL,NSIS,0
HCL,Standard ML,1
HCL,SourcePawn,0
HCL,WebAssembly,0
HCL,KiCad,0
HCL,1C Enterprise,0
HCL,SQLPL,0
HCL,Modelica,0
HCL,RAML,0
HCL,Coq,0
HCL,GLSL,0
HCL,GDScript,0
HCL,VimL,0
HCL,XQuery,0
HCL,Gosu,0
HCL,PowerBuilder,0
HCL,Objective-C++,0
HCL,VHDL,0
HCL,M4,0
HCL,Cuda,0
HCL,CartoCSS,0
HCL,Yacc,0
HCL,DIGITAL Command Language,0
HCL,LookML,0
HCL,SAS,0
HCL,Verilog,0
HCL,P4,0
HCL,RobotFramework,0
HCL,ANTLR,0
HCL,Hack,0
HCL,Xtend,0
HCL,Squirrel,0
HCL,ABAP,0
HCL,Gnuplot,0
HCL,Perl6,0
HCL,Prolog,0
HCL,LabVIEW,0
HCL,GAMS,0
HCL,GCC Machine Description,0
HCL,Ring,0
HCL,LLVM,0
HCL,SRecode Template,0
HCL,M,0
HCL,AutoHotkey,0
HCL,Stata,0
HCL,Ada,0
HCL,Scilab,0
HCL,Idris,0
HCL,SMT,0
HCL,Inform 7,0
HCL,OpenSCAD,0
HCL,AMPL,0
HCL,LiveScript,0
HCL,MAXScript,0
HCL,LSL,0
HCL,XC,0
HCL,ShaderLab,0
HCL,Pony,0
HCL,FORTRAN,0
HCL,PAWN,0
HCL,OpenEdge ABL,0
HCL,EmberScript,0
HCL,Rascal,0
HCL,Red,0
HCL,SystemVerilog,0
HCL,Smali,0
HCL,Game Maker Language,0
HCL,SuperCollider,0
HCL,IDL,0
HCL,Ragel,0
HCL,Harbour,0
HCL,QMake,0
HCL,UnrealScript,0
HCL,Eiffel,0
HCL,Thrift,0
HCL,Grammatical Framework,0
HCL,AGS Script,0
HCL,Inno Setup,0
HCL,Ceylon,0
HCL,Objective-J,0
HCL,Ren'Py,0
HCL,POV-Ray SDL,0
HCL,Lean,0
HCL,PureBasic,0
HCL,DTrace,0
HCL,Stan,0
HCL,HLSL,0
HCL,Logtalk,0
HCL,Forth,0
HCL,Isabelle,0
HCL,NetLogo,0
HCL,MoonScript,0
HCL,Max,0
HCL,AutoIt,0
HCL,Agda,0
HCL,Brightscript,0
HCL,Augeas,0
HCL,Slash,0
HCL,COBOL,0
HCL,LilyPond,0
HCL,Mako,0
HCL,Terra,0
HCL,Component Pascal,0
HCL,ooc,0
HCL,ECL,0
HCL,Io,0
HCL,Nimrod,0
HCL,Awk,0
HCL,Alloy,0
HCL,HyPhy,0
HCL,Mask,0
HCL,NCL,0
HCL,Factor,0
HCL,Jolie,0
HCL,Cirru,0
HCL,APL,0
HCL,IGOR Pro,0
HCL,AppleScript,0
HCL,Pan,0
HCL,AspectJ,0
HCL,Pure Data,0
HCL,Parrot,0
HCL,Cucumber,0
HCL,nesC,0
HCL,RenderScript,0
HCL,Lex,0
HCL,Clean,0
HCL,Diff,0
HCL,GDB,0
HCL,WebIDL,0
HCL,Handlebars,0
HCL,xBase,0
HCL,Delphi,0
HCL,eC,0
HCL,Volt,0
HCL,PicoLisp,0
HCL,Metal,0
HCL,CLIPS,0
HCL,Papyrus,0
HCL,Mercury,0
HCL,Xojo,0
HCL,Nemerle,0
HCL,LOLCODE,0
HCL,Glyph,0
HCL,Groff,0
HCL,Bro,0
HCL,Uno,0
HCL,Rebol,0
HCL,Modula-2,0
HCL,Hy,0
HCL,MQL4,0
HCL,Lasso,0
Clojure,OCaml,0
Clojure,Nix,0
Clojure,Vim script,1
Clojure,Erlang,6
Clojure,XSLT,0
Clojure,Matlab,0
Clojure,Dart,0
Clojure,Emacs Lisp,5
Clojure,PLpgSQL,0
Clojure,Puppet,4
Clojure,CMake,1
Clojure,Smarty,0
Clojure,Visual Basic,0
Clojure,Fortran,0
Clojure,D,0
Clojure,Roff,0
Clojure,Arduino,0
Clojure,F#,0
Clojure,SaltStack,0
Clojure,Batchfile,0
Clojure,Protocol Buffer,1
Clojure,Elm,0
Clojure,Assembly,0
Clojure,Vala,0
Clojure,Crystal,0
Clojure,Apex,0
Clojure,Gherkin,0
Clojure,Common Lisp,0
Clojure,Chapel,0
Clojure,PureScript,0
Clojure,ASP,0
Clojure,Web Ontology Language,1
Clojure,Pascal,0
Clojure,PostScript,0
Clojure,ActionScript,1
Clojure,QML,0
Clojure,FreeMarker,1
Clojure,BitBake,0
Clojure,SQF,0
Clojure,PLSQL,0
Clojure,ApacheConf,0
Clojure,Haxe,0
Clojure,ColdFusion,0
Clojure,Mathematica,0
Clojure,Logos,0
Clojure,Perl 6,0
Clojure,Tcl,0
Clojure,Eagle,0
Clojure,Smalltalk,0
Clojure,Nginx,0
Clojure,API Blueprint,0
Clojure,Processing,0
Clojure,Scheme,0
Clojure,Nim,0
Clojure,GAP,0
Clojure,Racket,0
Clojure,Liquid,0
Clojure,NSIS,0
Clojure,Standard ML,0
Clojure,SourcePawn,0
Clojure,WebAssembly,0
Clojure,KiCad,1
Clojure,1C Enterprise,0
Clojure,SQLPL,0
Clojure,Modelica,0
Clojure,RAML,0
Clojure,Coq,0
Clojure,GLSL,0
Clojure,GDScript,0
Clojure,VimL,0
Clojure,XQuery,0
Clojure,Gosu,0
Clojure,PowerBuilder,0
Clojure,Objective-C++,0
Clojure,VHDL,0
Clojure,M4,0
Clojure,Cuda,0
Clojure,CartoCSS,0
Clojure,Yacc,0
Clojure,DIGITAL Command Language,0
Clojure,LookML,0
Clojure,SAS,0
Clojure,Verilog,0
Clojure,P4,0
Clojure,RobotFramework,0
Clojure,ANTLR,0
Clojure,Hack,0
Clojure,Xtend,0
Clojure,Squirrel,0
Clojure,ABAP,0
Clojure,Gnuplot,0
Clojure,Perl6,0
Clojure,Prolog,0
Clojure,LabVIEW,0
Clojure,GAMS,0
Clojure,GCC Machine Description,0
Clojure,Ring,0
Clojure,LLVM,0
Clojure,SRecode Template,0
Clojure,M,0
Clojure,AutoHotkey,0
Clojure,Stata,0
Clojure,Ada,0
Clojure,Scilab,0
Clojure,Idris,0
Clojure,SMT,0
Clojure,Inform 7,0
Clojure,OpenSCAD,0
Clojure,AMPL,0
Clojure,LiveScript,0
Clojure,MAXScript,0
Clojure,LSL,0
Clojure,XC,0
Clojure,ShaderLab,0
Clojure,Pony,0
Clojure,FORTRAN,0
Clojure,PAWN,0
Clojure,OpenEdge ABL,0
Clojure,EmberScript,0
Clojure,Rascal,0
Clojure,Red,0
Clojure,SystemVerilog,0
Clojure,Smali,0
Clojure,Game Maker Language,0
Clojure,SuperCollider,0
Clojure,IDL,0
Clojure,Ragel,0
Clojure,Harbour,0
Clojure,QMake,0
Clojure,UnrealScript,0
Clojure,Eiffel,0
Clojure,Thrift,0
Clojure,Grammatical Framework,0
Clojure,AGS Script,0
Clojure,Inno Setup,0
Clojure,Ceylon,0
Clojure,Objective-J,0
Clojure,Ren'Py,0
Clojure,POV-Ray SDL,0
Clojure,Lean,0
Clojure,PureBasic,1
Clojure,DTrace,0
Clojure,Stan,0
Clojure,HLSL,0
Clojure,Logtalk,0
Clojure,Forth,0
Clojure,Isabelle,0
Clojure,NetLogo,0
Clojure,MoonScript,0
Clojure,Max,0
Clojure,AutoIt,0
Clojure,Agda,0
Clojure,Brightscript,0
Clojure,Augeas,0
Clojure,Slash,0
Clojure,COBOL,0
Clojure,LilyPond,0
Clojure,Mako,0
Clojure,Terra,0
Clojure,Component Pascal,0
Clojure,ooc,0
Clojure,ECL,0
Clojure,Io,0
Clojure,Nimrod,0
Clojure,Awk,0
Clojure,Alloy,0
Clojure,HyPhy,0
Clojure,Mask,0
Clojure,NCL,0
Clojure,Factor,0
Clojure,Jolie,0
Clojure,Cirru,1
Clojure,APL,0
Clojure,IGOR Pro,0
Clojure,AppleScript,0
Clojure,Pan,0
Clojure,AspectJ,0
Clojure,Pure Data,0
Clojure,Parrot,0
Clojure,Cucumber,0
Clojure,nesC,0
Clojure,RenderScript,0
Clojure,Lex,0
Clojure,Clean,0
Clojure,Diff,0
Clojure,GDB,0
Clojure,WebIDL,0
Clojure,Handlebars,0
Clojure,xBase,0
Clojure,Delphi,0
Clojure,eC,0
Clojure,Volt,0
Clojure,PicoLisp,0
Clojure,Metal,0
Clojure,CLIPS,0
Clojure,Papyrus,0
Clojure,Mercury,0
Clojure,Xojo,0
Clojure,Nemerle,0
Clojure,LOLCODE,0
Clojure,Glyph,0
Clojure,Groff,0
Clojure,Bro,0
Clojure,Uno,0
Clojure,Rebol,0
Clojure,Modula-2,0
Clojure,Hy,0
Clojure,MQL4,0
Clojure,Lasso,0
OCaml,Nix,0
OCaml,Vim script,0
OCaml,Erlang,1
OCaml,XSLT,0
OCaml,Matlab,0
OCaml,Dart,0
OCaml,Emacs Lisp,1
OCaml,PLpgSQL,0
OCaml,Puppet,0
OCaml,CMake,0
OCaml,Smarty,0
OCaml,Visual Basic,0
OCaml,Fortran,0
OCaml,D,0
OCaml,Roff,0
OCaml,Arduino,0
OCaml,F#,0
OCaml,SaltStack,0
OCaml,Batchfile,0
OCaml,Protocol Buffer,0
OCaml,Elm,2
OCaml,Assembly,2
OCaml,Vala,0
OCaml,Crystal,0
OCaml,Apex,0
OCaml,Gherkin,0
OCaml,Common Lisp,0
OCaml,Chapel,0
OCaml,PureScript,0
OCaml,ASP,0
OCaml,Web Ontology Language,1
OCaml,Pascal,0
OCaml,PostScript,0
OCaml,ActionScript,0
OCaml,QML,0
OCaml,FreeMarker,0
OCaml,BitBake,0
OCaml,SQF,0
OCaml,PLSQL,0
OCaml,ApacheConf,0
OCaml,Haxe,1
OCaml,ColdFusion,0
OCaml,Mathematica,0
OCaml,Logos,0
OCaml,Perl 6,0
OCaml,Tcl,0
OCaml,Eagle,0
OCaml,Smalltalk,0
OCaml,Nginx,0
OCaml,API Blueprint,0
OCaml,Processing,0
OCaml,Scheme,0
OCaml,Nim,0
OCaml,GAP,0
OCaml,Racket,1
OCaml,Liquid,0
OCaml,NSIS,0
OCaml,Standard ML,1
OCaml,SourcePawn,0
OCaml,WebAssembly,0
OCaml,KiCad,0
OCaml,1C Enterprise,0
OCaml,SQLPL,0
OCaml,Modelica,0
OCaml,RAML,0
OCaml,Coq,4
OCaml,GLSL,0
OCaml,GDScript,0
OCaml,VimL,0
OCaml,XQuery,0
OCaml,Gosu,0
OCaml,PowerBuilder,0
OCaml,Objective-C++,1
OCaml,VHDL,0
OCaml,M4,0
OCaml,Cuda,0
OCaml,CartoCSS,0
OCaml,Yacc,1
OCaml,DIGITAL Command Language,0
OCaml,LookML,0
OCaml,SAS,0
OCaml,Verilog,0
OCaml,P4,0
OCaml,RobotFramework,0
OCaml,ANTLR,0
OCaml,Hack,1
OCaml,Xtend,0
OCaml,Squirrel,0
OCaml,ABAP,0
OCaml,Gnuplot,0
OCaml,Perl6,0
OCaml,Prolog,0
OCaml,LabVIEW,0
OCaml,GAMS,0
OCaml,GCC Machine Description,0
OCaml,Ring,0
OCaml,LLVM,0
OCaml,SRecode Template,0
OCaml,M,0
OCaml,AutoHotkey,0
OCaml,Stata,0
OCaml,Ada,0
OCaml,Scilab,0
OCaml,Idris,0
OCaml,SMT,0
OCaml,Inform 7,0
OCaml,OpenSCAD,0
OCaml,AMPL,0
OCaml,LiveScript,0
OCaml,MAXScript,0
OCaml,LSL,0
OCaml,XC,0
OCaml,ShaderLab,0
OCaml,Pony,0
OCaml,FORTRAN,0
OCaml,PAWN,0
OCaml,OpenEdge ABL,0
OCaml,EmberScript,0
OCaml,Rascal,0
OCaml,Red,0
OCaml,SystemVerilog,0
OCaml,Smali,0
OCaml,Game Maker Language,0
OCaml,SuperCollider,0
OCaml,IDL,0
OCaml,Ragel,0
OCaml,Harbour,0
OCaml,QMake,0
OCaml,UnrealScript,0
OCaml,Eiffel,0
OCaml,Thrift,0
OCaml,Grammatical Framework,0
OCaml,AGS Script,0
OCaml,Inno Setup,0
OCaml,Ceylon,0
OCaml,Objective-J,0
OCaml,Ren'Py,0
OCaml,POV-Ray SDL,0
OCaml,Lean,0
OCaml,PureBasic,0
OCaml,DTrace,0
OCaml,Stan,0
OCaml,HLSL,0
OCaml,Logtalk,0
OCaml,Forth,0
OCaml,Isabelle,1
OCaml,NetLogo,0
OCaml,MoonScript,0
OCaml,Max,0
OCaml,AutoIt,0
OCaml,Agda,0
OCaml,Brightscript,0
OCaml,Augeas,0
OCaml,Slash,0
OCaml,COBOL,0
OCaml,LilyPond,0
OCaml,Mako,0
OCaml,Terra,0
OCaml,Component Pascal,0
OCaml,ooc,0
OCaml,ECL,0
OCaml,Io,0
OCaml,Nimrod,0
OCaml,Awk,0
OCaml,Alloy,0
OCaml,HyPhy,0
OCaml,Mask,0
OCaml,NCL,0
OCaml,Factor,0
OCaml,Jolie,0
OCaml,Cirru,0
OCaml,APL,0
OCaml,IGOR Pro,0
OCaml,AppleScript,0
OCaml,Pan,0
OCaml,AspectJ,0
OCaml,Pure Data,0
OCaml,Parrot,0
OCaml,Cucumber,0
OCaml,nesC,0
OCaml,RenderScript,0
OCaml,Lex,0
OCaml,Clean,0
OCaml,Diff,0
OCaml,GDB,0
OCaml,WebIDL,0
OCaml,Handlebars,0
OCaml,xBase,0
OCaml,Delphi,0
OCaml,eC,0
OCaml,Volt,0
OCaml,PicoLisp,0
OCaml,Metal,0
OCaml,CLIPS,0
OCaml,Papyrus,0
OCaml,Mercury,0
OCaml,Xojo,0
OCaml,Nemerle,0
OCaml,LOLCODE,0
OCaml,Glyph,0
OCaml,Groff,0
OCaml,Bro,0
OCaml,Uno,0
OCaml,Rebol,0
OCaml,Modula-2,0
OCaml,Hy,0
OCaml,MQL4,0
OCaml,Lasso,0
Nix,Vim script,0
Nix,Erlang,0
Nix,XSLT,0
Nix,Matlab,0
Nix,Dart,0
Nix,Emacs Lisp,4
Nix,PLpgSQL,0
Nix,Puppet,1
Nix,CMake,0
Nix,Smarty,0
Nix,Visual Basic,0
Nix,Fortran,0
Nix,D,0
Nix,Roff,0
Nix,Arduino,0
Nix,F#,0
Nix,SaltStack,0
Nix,Batchfile,0
Nix,Protocol Buffer,0
Nix,Elm,0
Nix,Assembly,0
Nix,Vala,0
Nix,Crystal,0
Nix,Apex,0
Nix,Gherkin,0
Nix,Common Lisp,0
Nix,Chapel,0
Nix,PureScript,0
Nix,ASP,0
Nix,Web Ontology Language,0
Nix,Pascal,0
Nix,PostScript,0
Nix,ActionScript,0
Nix,QML,0
Nix,FreeMarker,0
Nix,BitBake,0
Nix,SQF,0
Nix,PLSQL,0
Nix,ApacheConf,0
Nix,Haxe,0
Nix,ColdFusion,0
Nix,Mathematica,0
Nix,Logos,0
Nix,Perl 6,0
Nix,Tcl,0
Nix,Eagle,0
Nix,Smalltalk,0
Nix,Nginx,0
Nix,API Blueprint,0
Nix,Processing,0
Nix,Scheme,0
Nix,Nim,0
Nix,GAP,0
Nix,Racket,0
Nix,Liquid,0
Nix,NSIS,0
Nix,Standard ML,0
Nix,SourcePawn,0
Nix,WebAssembly,0
Nix,KiCad,0
Nix,1C Enterprise,0
Nix,SQLPL,0
Nix,Modelica,0
Nix,RAML,0
Nix,Coq,0
Nix,GLSL,0
Nix,GDScript,0
Nix,VimL,0
Nix,XQuery,0
Nix,Gosu,0
Nix,PowerBuilder,0
Nix,Objective-C++,0
Nix,VHDL,0
Nix,M4,1
Nix,Cuda,0
Nix,CartoCSS,0
Nix,Yacc,0
Nix,DIGITAL Command Language,0
Nix,LookML,0
Nix,SAS,0
Nix,Verilog,0
Nix,P4,0
Nix,RobotFramework,0
Nix,ANTLR,0
Nix,Hack,0
Nix,Xtend,0
Nix,Squirrel,0
Nix,ABAP,0
Nix,Gnuplot,0
Nix,Perl6,0
Nix,Prolog,0
Nix,LabVIEW,0
Nix,GAMS,0
Nix,GCC Machine Description,0
Nix,Ring,0
Nix,LLVM,0
Nix,SRecode Template,0
Nix,M,0
Nix,AutoHotkey,0
Nix,Stata,0
Nix,Ada,0
Nix,Scilab,0
Nix,Idris,0
Nix,SMT,0
Nix,Inform 7,0
Nix,OpenSCAD,0
Nix,AMPL,0
Nix,LiveScript,1
Nix,MAXScript,0
Nix,LSL,0
Nix,XC,0
Nix,ShaderLab,0
Nix,Pony,0
Nix,FORTRAN,0
Nix,PAWN,0
Nix,OpenEdge ABL,0
Nix,EmberScript,0
Nix,Rascal,0
Nix,Red,0
Nix,SystemVerilog,0
Nix,Smali,0
Nix,Game Maker Language,0
Nix,SuperCollider,0
Nix,IDL,0
Nix,Ragel,0
Nix,Harbour,0
Nix,QMake,0
Nix,UnrealScript,0
Nix,Eiffel,0
Nix,Thrift,0
Nix,Grammatical Framework,0
Nix,AGS Script,0
Nix,Inno Setup,0
Nix,Ceylon,0
Nix,Objective-J,0
Nix,Ren'Py,0
Nix,POV-Ray SDL,0
Nix,Lean,1
Nix,PureBasic,0
Nix,DTrace,0
Nix,Stan,0
Nix,HLSL,0
Nix,Logtalk,0
Nix,Forth,0
Nix,Isabelle,0
Nix,NetLogo,0
Nix,MoonScript,0
Nix,Max,0
Nix,AutoIt,0
Nix,Agda,0
Nix,Brightscript,0
Nix,Augeas,0
Nix,Slash,0
Nix,COBOL,0
Nix,LilyPond,0
Nix,Mako,0
Nix,Terra,0
Nix,Component Pascal,0
Nix,ooc,0
Nix,ECL,0
Nix,Io,0
Nix,Nimrod,0
Nix,Awk,0
Nix,Alloy,0
Nix,HyPhy,0
Nix,Mask,0
Nix,NCL,0
Nix,Factor,0
Nix,Jolie,0
Nix,Cirru,0
Nix,APL,0
Nix,IGOR Pro,0
Nix,AppleScript,0
Nix,Pan,0
Nix,AspectJ,0
Nix,Pure Data,0
Nix,Parrot,0
Nix,Cucumber,0
Nix,nesC,0
Nix,RenderScript,0
Nix,Lex,0
Nix,Clean,0
Nix,Diff,0
Nix,GDB,0
Nix,WebIDL,0
Nix,Handlebars,0
Nix,xBase,0
Nix,Delphi,0
Nix,eC,0
Nix,Volt,0
Nix,PicoLisp,0
Nix,Metal,0
Nix,CLIPS,0
Nix,Papyrus,0
Nix,Mercury,0
Nix,Xojo,0
Nix,Nemerle,0
Nix,LOLCODE,0
Nix,Glyph,0
Nix,Groff,0
Nix,Bro,0
Nix,Uno,0
Nix,Rebol,0
Nix,Modula-2,0
Nix,Hy,0
Nix,MQL4,0
Nix,Lasso,0
Vim script,Erlang,0
Vim script,XSLT,1
Vim script,Matlab,0
Vim script,Dart,1
Vim script,Emacs Lisp,2
Vim script,PLpgSQL,0
Vim script,Puppet,0
Vim script,CMake,0
Vim script,Smarty,0
Vim script,Visual Basic,0
Vim script,Fortran,0
Vim script,D,0
Vim script,Roff,0
Vim script,Arduino,1
Vim script,F#,0
Vim script,SaltStack,2
Vim script,Batchfile,1
Vim script,Protocol Buffer,0
Vim script,Elm,1
Vim script,Assembly,0
Vim script,Vala,0
Vim script,Crystal,0
Vim script,Apex,0
Vim script,Gherkin,0
Vim script,Common Lisp,0
Vim script,Chapel,0
Vim script,PureScript,2
Vim script,ASP,0
Vim script,Web Ontology Language,0
Vim script,Pascal,1
Vim script,PostScript,0
Vim script,ActionScript,0
Vim script,QML,0
Vim script,FreeMarker,0
Vim script,BitBake,0
Vim script,SQF,0
Vim script,PLSQL,0
