language1,language2,common_actors
Rust,wdl,0
Rust,Ballerina,0
Rust,PigLatin,0
Rust,Arc,1
Rust,RenderScript,1
Rust,PicoLisp,0
Rust,Pep8,0
Rust,EQ,0
Rust,Self,0
Rust,GDB,1
Rust,X10,0
Rust,Handlebars,0
Rust,Modula-2,0
Rust,Genshi,0
Rust,BlitzBasic,0
Rust,Glyph,0
Rust,Csound Document,0
Rust,DOT,0
Rust,FLUX,0
Rust,Metal,0
Rust,Cool,0
Rust,eC,0
Rust,Jasmin,0
Rust,Nemerle,0
Rust,CWeb,0
Rust,Hy,0
Rust,ATS,0
Rust,Ragel in Ruby Host,0
Rust,Delphi,0
Objective-C,Jupyter Notebook,8
Objective-C,DM,0
Objective-C,R,1
Objective-C,Lua,4
Objective-C,Kotlin,10
Objective-C,Elixir,11
Objective-C,Perl,8
Objective-C,Vue,5
Objective-C,Makefile,27
Objective-C,Groovy,11
Objective-C,Julia,0
Objective-C,Haskell,2
Objective-C,CoffeeScript,13
Objective-C,TeX,0
Objective-C,Clojure,5
Objective-C,HCL,1
Objective-C,OCaml,1
Objective-C,Vim script,4
Objective-C,XSLT,6
Objective-C,Nix,1
Objective-C,Matlab,3
Objective-C,CMake,4
Objective-C,Dart,3
Objective-C,Erlang,5
Objective-C,Puppet,0
Objective-C,Emacs Lisp,4
Objective-C,Smarty,2
Objective-C,PLpgSQL,0
Objective-C,Visual Basic,0
Objective-C,Fortran,0
Objective-C,Arduino,3
Objective-C,F#,1
Objective-C,D,0
Objective-C,Batchfile,0
Objective-C,Assembly,2
Objective-C,Elm,3
Objective-C,Crystal,1
Objective-C,SaltStack,1
Objective-C,Roff,2
Objective-C,Vala,0
Objective-C,Gherkin,0
Objective-C,PLSQL,2
Objective-C,Protocol Buffer,2
Objective-C,Apex,0
Objective-C,ColdFusion,0
Objective-C,Haxe,1
Objective-C,SQF,0
Objective-C,Pascal,0
Objective-C,QML,0
Objective-C,Common Lisp,0
Objective-C,Chapel,0
Objective-C,Tcl,1
Objective-C,PureScript,0
Objective-C,ASP,0
Objective-C,BitBake,1
Objective-C,Perl 6,0
Objective-C,PostScript,1
Objective-C,FreeMarker,0
Objective-C,Modelica,0
Objective-C,Web Ontology Language,0
Objective-C,ApacheConf,1
Objective-C,Processing,0
Objective-C,Smalltalk,0
Objective-C,Nim,0
Objective-C,Liquid,0
Objective-C,Mathematica,0
Objective-C,Eagle,0
Objective-C,Racket,0
Objective-C,ActionScript,2
Objective-C,Logos,4
Objective-C,Standard ML,0
Objective-C,Nginx,0
Objective-C,GAP,0
Objective-C,Scheme,1
Objective-C,API Blueprint,1
Objective-C,SQLPL,0
Objective-C,WebAssembly,0
Objective-C,MAXScript,0
Objective-C,Verilog,1
Objective-C,SourcePawn,0
Objective-C,VHDL,2
Objective-C,Coq,0
Objective-C,NSIS,0
Objective-C,RobotFramework,0
Objective-C,Yacc,0
Objective-C,Prolog,0
Objective-C,VimL,0
Objective-C,1C Enterprise,0
Objective-C,RAML,0
Objective-C,GDScript,0
Objective-C,GLSL,1
Objective-C,Cuda,1
Objective-C,M4,1
Objective-C,DIGITAL Command Language,0
Objective-C,SMT,0
Objective-C,Objective-C++,13
Objective-C,Pony,0
Objective-C,XQuery,0
Objective-C,LabVIEW,0
Objective-C,Gosu,0
Objective-C,LLVM,1
Objective-C,Inform 7,0
Objective-C,ABAP,0
Objective-C,Xtend,0
Objective-C,XC,0
Objective-C,CartoCSS,0
Objective-C,P4,0
Objective-C,AutoHotkey,1
Objective-C,LookML,0
Objective-C,KiCad,0
Objective-C,Gnuplot,0
Objective-C,LiveScript,0
Objective-C,Scilab,0
Objective-C,OpenEdge ABL,0
Objective-C,Hack,1
Objective-C,Ren'Py,0
Objective-C,GCC Machine Description,0
Objective-C,SAS,0
Objective-C,Ada,0
Objective-C,SystemVerilog,0
Objective-C,Stata,0
Objective-C,ANTLR,0
Objective-C,nesC,0
Objective-C,Perl6,0
Objective-C,OpenSCAD,0
Objective-C,Objective-J,0
Objective-C,Game Maker Language,0
Objective-C,UnrealScript,0
Objective-C,EmberScript,0
Objective-C,ShaderLab,0
Objective-C,PowerBuilder,0
Objective-C,COBOL,0
Objective-C,Ring,0
Objective-C,FORTRAN,0
Objective-C,Eiffel,0
Objective-C,Shen,0
Objective-C,Squirrel,1
Objective-C,M,3
Objective-C,Thrift,0
Objective-C,AMPL,0
Objective-C,Brainfuck,2
Objective-C,Red,0
Objective-C,GAMS,0
Objective-C,LSL,0
Objective-C,POV-Ray SDL,0
Objective-C,HLSL,0
Objective-C,NCL,0
Objective-C,Idris,0
Objective-C,AGS Script,0
Objective-C,Forth,0
Objective-C,SuperCollider,0
Objective-C,SRecode Template,0
Objective-C,IDL,0
Objective-C,QMake,0
Objective-C,Brightscript,0
Objective-C,APL,0
Objective-C,Harbour,0
Objective-C,Rascal,0
Objective-C,Stan,0
Objective-C,NetLogo,0
Objective-C,AutoIt,0
Objective-C,HyPhy,0
Objective-C,Ragel,0
Objective-C,AngelScript,0
Objective-C,AppleScript,0
Objective-C,MoonScript,0
Objective-C,Inno Setup,0
Objective-C,Lean,0
Objective-C,Mako,0
Objective-C,PAWN,0
Objective-C,LilyPond,0
Objective-C,Augeas,0
Objective-C,Ceylon,0
Objective-C,Awk,0
Objective-C,Smali,1
Objective-C,Pure Data,0
Objective-C,Rebol,0
Objective-C,Max,0
Objective-C,IGOR Pro,0
Objective-C,PureBasic,0
Objective-C,Lex,0
Objective-C,DTrace,0
Objective-C,Terra,0
Objective-C,Mask,0
Objective-C,Component Pascal,0
Objective-C,Slash,0
Objective-C,ooc,0
Objective-C,Agda,0
Objective-C,VCL,0
Objective-C,Logtalk,0
Objective-C,Isabelle,0
Objective-C,CLIPS,0
Objective-C,Grammatical Framework,0
Objective-C,Bro,0
Objective-C,Groff,0
Objective-C,xBase,0
Objective-C,Factor,0
Objective-C,Propeller Spin,0
Objective-C,Pan,0
Objective-C,E,0
Objective-C,Nimrod,0
Objective-C,NewLisp,0
Objective-C,AspectJ,0
Objective-C,Lasso,0
Objective-C,Io,0
Objective-C,ECL,0
Objective-C,Xojo,0
Objective-C,Papyrus,0
Objective-C,XProc,0
Objective-C,Mercury,0
Objective-C,Uno,0
Objective-C,Clean,0
Objective-C,LOLCODE,0
Objective-C,MQL5,0
Objective-C,Cucumber,0
Objective-C,Alloy,0
Objective-C,LoomScript,0
Objective-C,MQL4,0
Objective-C,Volt,0
Objective-C,Jolie,0
Objective-C,Turing,0
Objective-C,Cirru,0
Objective-C,Zephir,0
Objective-C,Limbo,0
Objective-C,Parrot,0
Objective-C,WebIDL,0
Objective-C,Diff,0
Objective-C,Meson,0
Objective-C,TI Program,0
Objective-C,wdl,0
Objective-C,Ballerina,0
Objective-C,PigLatin,0
Objective-C,Arc,0
Objective-C,RenderScript,0
Objective-C,PicoLisp,0
Objective-C,Pep8,0
Objective-C,EQ,0
Objective-C,Self,0
Objective-C,GDB,0
Objective-C,X10,0
Objective-C,Handlebars,0
Objective-C,Modula-2,0
Objective-C,Genshi,0
Objective-C,BlitzBasic,0
Objective-C,Glyph,0
Objective-C,Csound Document,0
Objective-C,DOT,0
Objective-C,FLUX,0
Objective-C,Metal,0
Objective-C,Cool,0
Objective-C,eC,0
Objective-C,Jasmin,0
Objective-C,Nemerle,0
Objective-C,CWeb,0
Objective-C,Hy,0
Objective-C,ATS,0
Objective-C,Ragel in Ruby Host,0
Objective-C,Delphi,0
Jupyter Notebook,DM,0
Jupyter Notebook,R,55
Jupyter Notebook,Lua,8
Jupyter Notebook,Kotlin,1
Jupyter Notebook,Elixir,3
Jupyter Notebook,Perl,12
Jupyter Notebook,Vue,1
Jupyter Notebook,Makefile,16
Jupyter Notebook,Groovy,3
Jupyter Notebook,Julia,44
Jupyter Notebook,Haskell,8
Jupyter Notebook,CoffeeScript,9
Jupyter Notebook,TeX,56
Jupyter Notebook,Clojure,3
Jupyter Notebook,HCL,2
Jupyter Notebook,OCaml,4
Jupyter Notebook,Vim script,5
Jupyter Notebook,XSLT,6
Jupyter Notebook,Nix,1
Jupyter Notebook,Matlab,31
Jupyter Notebook,CMake,26
Jupyter Notebook,Dart,0
Jupyter Notebook,Erlang,1
Jupyter Notebook,Puppet,1
Jupyter Notebook,Emacs Lisp,5
Jupyter Notebook,Smarty,3
Jupyter Notebook,PLpgSQL,6
Jupyter Notebook,Visual Basic,1
Jupyter Notebook,Fortran,16
Jupyter Notebook,Arduino,4
Jupyter Notebook,F#,0
Jupyter Notebook,D,0
Jupyter Notebook,Batchfile,4
Jupyter Notebook,Assembly,0
Jupyter Notebook,Elm,3
Jupyter Notebook,Crystal,0
Jupyter Notebook,SaltStack,1
Jupyter Notebook,Roff,3
Jupyter Notebook,Vala,0
Jupyter Notebook,Gherkin,1
Jupyter Notebook,PLSQL,0
Jupyter Notebook,Protocol Buffer,4
Jupyter Notebook,Apex,0
Jupyter Notebook,ColdFusion,0
Jupyter Notebook,Haxe,0
Jupyter Notebook,SQF,0
Jupyter Notebook,Pascal,0
Jupyter Notebook,QML,0
Jupyter Notebook,Common Lisp,1
Jupyter Notebook,Chapel,1
Jupyter Notebook,Tcl,0
Jupyter Notebook,PureScript,0
Jupyter Notebook,ASP,0
Jupyter Notebook,BitBake,0
Jupyter Notebook,Perl 6,1
Jupyter Notebook,PostScript,5
Jupyter Notebook,FreeMarker,0
Jupyter Notebook,Modelica,1
Jupyter Notebook,Web Ontology Language,5
Jupyter Notebook,ApacheConf,0
Jupyter Notebook,Processing,0
Jupyter Notebook,Smalltalk,0
Jupyter Notebook,Nim,1
Jupyter Notebook,Liquid,0
Jupyter Notebook,Mathematica,1
Jupyter Notebook,Eagle,0
Jupyter Notebook,Racket,0
Jupyter Notebook,ActionScript,0
Jupyter Notebook,Logos,1
Jupyter Notebook,Standard ML,3
Jupyter Notebook,Nginx,4
Jupyter Notebook,GAP,0
Jupyter Notebook,Scheme,1
Jupyter Notebook,API Blueprint,0
Jupyter Notebook,SQLPL,1
Jupyter Notebook,WebAssembly,0
Jupyter Notebook,MAXScript,0
Jupyter Notebook,Verilog,1
Jupyter Notebook,SourcePawn,0
Jupyter Notebook,VHDL,4
Jupyter Notebook,Coq,0
Jupyter Notebook,NSIS,0
Jupyter Notebook,RobotFramework,0
Jupyter Notebook,Yacc,0
Jupyter Notebook,Prolog,1
Jupyter Notebook,VimL,0
Jupyter Notebook,1C Enterprise,0
Jupyter Notebook,RAML,0
Jupyter Notebook,GDScript,0
Jupyter Notebook,GLSL,0
Jupyter Notebook,Cuda,5
Jupyter Notebook,M4,0
Jupyter Notebook,DIGITAL Command Language,1
Jupyter Notebook,SMT,0
Jupyter Notebook,Objective-C++,1
Jupyter Notebook,Pony,0
Jupyter Notebook,XQuery,1
Jupyter Notebook,LabVIEW,0
Jupyter Notebook,Gosu,0
Jupyter Notebook,LLVM,1
Jupyter Notebook,Inform 7,0
Jupyter Notebook,ABAP,0
Jupyter Notebook,Xtend,0
Jupyter Notebook,XC,0
Jupyter Notebook,CartoCSS,0
Jupyter Notebook,P4,0
Jupyter Notebook,AutoHotkey,0
Jupyter Notebook,LookML,0
Jupyter Notebook,KiCad,0
Jupyter Notebook,Gnuplot,0
Jupyter Notebook,LiveScript,0
Jupyter Notebook,Scilab,0
Jupyter Notebook,OpenEdge ABL,2
Jupyter Notebook,Hack,1
Jupyter Notebook,Ren'Py,0
Jupyter Notebook,GCC Machine Description,0
Jupyter Notebook,SAS,2
Jupyter Notebook,Ada,0
Jupyter Notebook,SystemVerilog,0
Jupyter Notebook,Stata,0
Jupyter Notebook,ANTLR,0
Jupyter Notebook,nesC,0
Jupyter Notebook,Perl6,0
Jupyter Notebook,OpenSCAD,0
Jupyter Notebook,Objective-J,0
Jupyter Notebook,Game Maker Language,0
Jupyter Notebook,UnrealScript,0
Jupyter Notebook,EmberScript,0
Jupyter Notebook,ShaderLab,0
Jupyter Notebook,PowerBuilder,0
Jupyter Notebook,COBOL,0
Jupyter Notebook,Ring,0
Jupyter Notebook,FORTRAN,3
Jupyter Notebook,Eiffel,0
Jupyter Notebook,Shen,0
Jupyter Notebook,Squirrel,0
Jupyter Notebook,M,0
Jupyter Notebook,Thrift,0
Jupyter Notebook,AMPL,0
Jupyter Notebook,Brainfuck,0
Jupyter Notebook,Red,0
Jupyter Notebook,GAMS,0
Jupyter Notebook,LSL,0
Jupyter Notebook,POV-Ray SDL,0
Jupyter Notebook,HLSL,0
Jupyter Notebook,NCL,0
Jupyter Notebook,Idris,0
Jupyter Notebook,AGS Script,2
Jupyter Notebook,Forth,0
Jupyter Notebook,SuperCollider,0
Jupyter Notebook,SRecode Template,0
Jupyter Notebook,IDL,2
Jupyter Notebook,QMake,0
Jupyter Notebook,Brightscript,0
Jupyter Notebook,APL,0
Jupyter Notebook,Harbour,0
Jupyter Notebook,Rascal,0
Jupyter Notebook,Stan,0
Jupyter Notebook,NetLogo,0
Jupyter Notebook,AutoIt,0
Jupyter Notebook,HyPhy,0
Jupyter Notebook,Ragel,0
Jupyter Notebook,AngelScript,0
Jupyter Notebook,AppleScript,0
Jupyter Notebook,MoonScript,0
Jupyter Notebook,Inno Setup,0
Jupyter Notebook,Lean,0
Jupyter Notebook,Mako,0
Jupyter Notebook,PAWN,0
Jupyter Notebook,LilyPond,0
Jupyter Notebook,Augeas,0
Jupyter Notebook,Ceylon,0
Jupyter Notebook,Awk,0
Jupyter Notebook,Smali,0
Jupyter Notebook,Pure Data,1
Jupyter Notebook,Rebol,0
Jupyter Notebook,Max,0
Jupyter Notebook,IGOR Pro,0
Jupyter Notebook,PureBasic,0
Jupyter Notebook,Lex,0
Jupyter Notebook,DTrace,0
Jupyter Notebook,Terra,0
Jupyter Notebook,Mask,0
Jupyter Notebook,Component Pascal,0
Jupyter Notebook,Slash,0
Jupyter Notebook,ooc,0
Jupyter Notebook,Agda,0
Jupyter Notebook,VCL,0
Jupyter Notebook,Logtalk,0
Jupyter Notebook,Isabelle,0
Jupyter Notebook,CLIPS,0
Jupyter Notebook,Grammatical Framework,0
Jupyter Notebook,Bro,0
Jupyter Notebook,Groff,0
Jupyter Notebook,xBase,0
Jupyter Notebook,Factor,0
Jupyter Notebook,Propeller Spin,0
Jupyter Notebook,Pan,0
Jupyter Notebook,E,0
Jupyter Notebook,Nimrod,0
Jupyter Notebook,NewLisp,0
Jupyter Notebook,AspectJ,0
Jupyter Notebook,Lasso,1
Jupyter Notebook,Io,0
Jupyter Notebook,ECL,0
Jupyter Notebook,Xojo,0
Jupyter Notebook,Papyrus,0
Jupyter Notebook,XProc,0
Jupyter Notebook,Mercury,1
Jupyter Notebook,Uno,0
Jupyter Notebook,Clean,0
Jupyter Notebook,LOLCODE,0
Jupyter Notebook,MQL5,0
Jupyter Notebook,Cucumber,0
Jupyter Notebook,Alloy,0
Jupyter Notebook,LoomScript,0
Jupyter Notebook,MQL4,0
Jupyter Notebook,Volt,0
Jupyter Notebook,Jolie,0
Jupyter Notebook,Turing,0
Jupyter Notebook,Cirru,0
Jupyter Notebook,Zephir,0
Jupyter Notebook,Limbo,0
Jupyter Notebook,Parrot,0
Jupyter Notebook,WebIDL,0
Jupyter Notebook,Diff,0
Jupyter Notebook,Meson,0
Jupyter Notebook,TI Program,0
Jupyter Notebook,wdl,0
Jupyter Notebook,Ballerina,0
Jupyter Notebook,PigLatin,0
Jupyter Notebook,Arc,0
Jupyter Notebook,RenderScript,0
Jupyter Notebook,PicoLisp,0
Jupyter Notebook,Pep8,0
Jupyter Notebook,EQ,0
Jupyter Notebook,Self,0
Jupyter Notebook,GDB,0
Jupyter Notebook,X10,0
Jupyter Notebook,Handlebars,0
Jupyter Notebook,Modula-2,0
Jupyter Notebook,Genshi,0
Jupyter Notebook,BlitzBasic,0
Jupyter Notebook,Glyph,0
Jupyter Notebook,Csound Document,0
Jupyter Notebook,DOT,0
Jupyter Notebook,FLUX,0
Jupyter Notebook,Metal,0
Jupyter Notebook,Cool,0
Jupyter Notebook,eC,0
Jupyter Notebook,Jasmin,0
Jupyter Notebook,Nemerle,0
Jupyter Notebook,CWeb,0
Jupyter Notebook,Hy,0
Jupyter Notebook,ATS,0
Jupyter Notebook,Ragel in Ruby Host,0
Jupyter Notebook,Delphi,0
DM,R,0
DM,Lua,2
DM,Kotlin,0
DM,Elixir,0
DM,Perl,1
DM,Vue,0
DM,Makefile,0
DM,Groovy,0
DM,Julia,0
DM,Haskell,0
DM,CoffeeScript,0
DM,TeX,0
DM,Clojure,0
DM,HCL,0
DM,OCaml,0
DM,Vim script,0
DM,XSLT,0
DM,Nix,0
DM,Matlab,0
DM,CMake,0
DM,Dart,0
DM,Erlang,0
DM,Puppet,0
DM,Emacs Lisp,0
DM,Smarty,0
DM,PLpgSQL,0
DM,Visual Basic,0
DM,Fortran,0
DM,Arduino,0
DM,F#,0
DM,D,0
DM,Batchfile,0
DM,Assembly,1
DM,Elm,0
DM,Crystal,0
DM,SaltStack,0
DM,Roff,0
DM,Vala,0
DM,Gherkin,0
DM,PLSQL,0
DM,Protocol Buffer,0
DM,Apex,0
DM,ColdFusion,0
DM,Haxe,0
DM,SQF,0
DM,Pascal,0
DM,QML,0
DM,Common Lisp,0
DM,Chapel,0
DM,Tcl,0
DM,PureScript,0
DM,ASP,0
DM,BitBake,0
DM,Perl 6,0
DM,PostScript,0
DM,FreeMarker,0
DM,Modelica,0
DM,Web Ontology Language,0
DM,ApacheConf,0
DM,Processing,0
DM,Smalltalk,0
DM,Nim,0
DM,Liquid,0
DM,Mathematica,0
DM,Eagle,0
DM,Racket,0
DM,ActionScript,0
DM,Logos,0
DM,Standard ML,0
DM,Nginx,0
DM,GAP,0
DM,Scheme,0
DM,API Blueprint,0
DM,SQLPL,0
DM,WebAssembly,0
DM,MAXScript,0
DM,Verilog,0
DM,SourcePawn,0
DM,VHDL,0
DM,Coq,0
DM,NSIS,0
DM,RobotFramework,0
DM,Yacc,0
DM,Prolog,0
DM,VimL,0
DM,1C Enterprise,0
DM,RAML,0
DM,GDScript,0
DM,GLSL,0
DM,Cuda,0
DM,M4,0
DM,DIGITAL Command Language,0
DM,SMT,0
DM,Objective-C++,0
DM,Pony,0
DM,XQuery,0
DM,LabVIEW,0
DM,Gosu,0
DM,LLVM,0
DM,Inform 7,0
DM,ABAP,0
DM,Xtend,0
DM,XC,0
DM,CartoCSS,0
DM,P4,0
DM,AutoHotkey,0
DM,LookML,0
DM,KiCad,0
DM,Gnuplot,0
DM,LiveScript,0
DM,Scilab,0
DM,OpenEdge ABL,0
DM,Hack,0
DM,Ren'Py,0
DM,GCC Machine Description,0
DM,SAS,0
DM,Ada,0
DM,SystemVerilog,0
DM,Stata,0
DM,ANTLR,0
DM,nesC,0
DM,Perl6,0
DM,OpenSCAD,0
DM,Objective-J,0
DM,Game Maker Language,0
DM,UnrealScript,0
DM,EmberScript,0
DM,ShaderLab,0
DM,PowerBuilder,0
DM,COBOL,0
DM,Ring,0
DM,FORTRAN,0
DM,Eiffel,0
DM,Shen,0
DM,Squirrel,0
DM,M,0
DM,Thrift,0
DM,AMPL,1
DM,Brainfuck,0
DM,Red,0
DM,GAMS,0
DM,LSL,0
DM,POV-Ray SDL,0
DM,HLSL,0
DM,NCL,0
DM,Idris,0
DM,AGS Script,0
DM,Forth,0
DM,SuperCollider,0
DM,SRecode Template,0
DM,IDL,0
DM,QMake,0
DM,Brightscript,0
DM,APL,0
DM,Harbour,0
DM,Rascal,0
DM,Stan,0
DM,NetLogo,0
DM,AutoIt,0
DM,HyPhy,0
DM,Ragel,0
DM,AngelScript,0
DM,AppleScript,0
DM,MoonScript,0
DM,Inno Setup,0
DM,Lean,0
DM,Mako,0
DM,PAWN,0
DM,LilyPond,0
DM,Augeas,0
DM,Ceylon,0
DM,Awk,0
DM,Smali,0
DM,Pure Data,0
DM,Rebol,0
DM,Max,0
DM,IGOR Pro,0
DM,PureBasic,0
DM,Lex,0
DM,DTrace,0
DM,Terra,0
DM,Mask,0
DM,Component Pascal,0
DM,Slash,0
DM,ooc,0
DM,Agda,0
DM,VCL,0
DM,Logtalk,0
DM,Isabelle,0
DM,CLIPS,0
DM,Grammatical Framework,0
DM,Bro,0
DM,Groff,0
DM,xBase,0
DM,Factor,0
DM,Propeller Spin,0
DM,Pan,0
DM,E,0
DM,Nimrod,0
DM,NewLisp,0
DM,AspectJ,0
DM,Lasso,0
DM,Io,0
DM,ECL,0
DM,Xojo,0
DM,Papyrus,0
DM,XProc,0
DM,Mercury,0
DM,Uno,0
DM,Clean,0
DM,LOLCODE,0
DM,MQL5,0
DM,Cucumber,0
DM,Alloy,0
DM,LoomScript,0
DM,MQL4,0
DM,Volt,0
DM,Jolie,0
DM,Turing,0
DM,Cirru,0
DM,Zephir,0
DM,Limbo,0
DM,Parrot,0
DM,WebIDL,0
DM,Diff,0
DM,Meson,0
DM,TI Program,0
DM,wdl,0
DM,Ballerina,0
DM,PigLatin,0
DM,Arc,0
DM,RenderScript,0
DM,PicoLisp,0
DM,Pep8,0
DM,EQ,0
DM,Self,0
DM,GDB,0
DM,X10,0
DM,Handlebars,0
DM,Modula-2,0
DM,Genshi,0
DM,BlitzBasic,0
DM,Glyph,0
DM,Csound Document,0
DM,DOT,0
DM,FLUX,0
DM,Metal,0
DM,Cool,0
DM,eC,0
DM,Jasmin,0
DM,Nemerle,0
DM,CWeb,0
DM,Hy,0
DM,ATS,0
DM,Ragel in Ruby Host,0
DM,Delphi,0
R,Lua,1
R,Kotlin,1
R,Elixir,1
R,Perl,9
R,Vue,2
R,Makefile,6
R,Groovy,6
R,Julia,7
R,Haskell,1
R,CoffeeScript,2
R,TeX,48
R,Clojure,2
R,HCL,4
R,OCaml,0
R,Vim script,1
R,XSLT,2
R,Nix,0
R,Matlab,4
R,CMake,3
R,Dart,0
R,Erlang,0
R,Puppet,1
R,Emacs Lisp,4
R,Smarty,2
R,PLpgSQL,7
R,Visual Basic,0
R,Fortran,5
R,Arduino,0
R,F#,0
R,D,0
R,Batchfile,0
R,Assembly,2
R,Elm,1
R,Crystal,0
R,SaltStack,0
R,Roff,1
R,Vala,0
R,Gherkin,1
R,PLSQL,1
R,Protocol Buffer,1
R,Apex,0
R,ColdFusion,0
R,Haxe,0
R,SQF,0
R,Pascal,1
R,QML,0
R,Common Lisp,0
R,Chapel,0
R,Tcl,0
R,PureScript,1
R,ASP,0
R,BitBake,0
R,Perl 6,1
R,PostScript,0
R,FreeMarker,0
R,Modelica,0
R,Web Ontology Language,1
R,ApacheConf,1
R,Processing,0
R,Smalltalk,0
R,Nim,0
R,Liquid,0
R,Mathematica,0
R,Eagle,0
R,Racket,0
R,ActionScript,0
R,Logos,0
R,Standard ML,1
R,Nginx,1
R,GAP,0
R,Scheme,1
R,API Blueprint,0
R,SQLPL,0
R,WebAssembly,0
R,MAXScript,0
R,Verilog,0
R,SourcePawn,0
R,VHDL,0
R,Coq,0
R,NSIS,0
R,RobotFramework,0
R,Yacc,0
R,Prolog,0
R,VimL,0
R,1C Enterprise,0
R,RAML,0
R,GDScript,0
R,GLSL,0
R,Cuda,0
R,M4,0
R,DIGITAL Command Language,0
R,SMT,0
R,Objective-C++,0
R,Pony,0
R,XQuery,0
R,LabVIEW,0
R,Gosu,0
R,LLVM,0
R,Inform 7,0
R,ABAP,0
R,Xtend,0
R,XC,0
R,CartoCSS,0
R,P4,0
R,AutoHotkey,0
R,LookML,0
R,KiCad,0
R,Gnuplot,0
R,LiveScript,2
R,Scilab,1
R,OpenEdge ABL,0
R,Hack,0
R,Ren'Py,0
R,GCC Machine Description,0
R,SAS,1
R,Ada,0
R,SystemVerilog,0
R,Stata,3
R,ANTLR,1
R,nesC,0
R,Perl6,0
R,OpenSCAD,0
R,Objective-J,0
R,Game Maker Language,0
R,UnrealScript,0
R,EmberScript,0
R,ShaderLab,0
R,PowerBuilder,0
R,COBOL,0
R,Ring,0
R,FORTRAN,0
R,Eiffel,0
R,Shen,0
R,Squirrel,0
R,M,0
R,Thrift,0
R,AMPL,0
R,Brainfuck,1
R,Red,0
R,GAMS,0
R,LSL,0
R,POV-Ray SDL,0
R,HLSL,0
R,NCL,0
R,Idris,1
R,AGS Script,0
R,Forth,0
R,SuperCollider,0
R,SRecode Template,0
R,IDL,0
R,QMake,0
R,Brightscript,0
R,APL,0
R,Harbour,0
R,Rascal,1
R,Stan,1
R,NetLogo,0
R,AutoIt,0
R,HyPhy,0
R,Ragel,0
R,AngelScript,0
R,AppleScript,0
R,MoonScript,0
R,Inno Setup,0
R,Lean,0
R,Mako,0
R,PAWN,0
R,LilyPond,0
R,Augeas,0
R,Ceylon,0
R,Awk,0
R,Smali,0
R,Pure Data,0
R,Rebol,2
R,Max,0
R,IGOR Pro,0
R,PureBasic,0
R,Lex,1
R,DTrace,0
R,Terra,0
R,Mask,0
R,Component Pascal,0
R,Slash,0
R,ooc,0
R,Agda,0
R,VCL,0
R,Logtalk,0
R,Isabelle,0
R,CLIPS,0
R,Grammatical Framework,0
R,Bro,0
R,Groff,0
R,xBase,0
R,Factor,0
R,Propeller Spin,0
R,Pan,0
R,E,0
R,Nimrod,0
R,NewLisp,0
R,AspectJ,1
R,Lasso,0
R,Io,0
R,ECL,0
R,Xojo,0
R,Papyrus,0
R,XProc,0
R,Mercury,0
R,Uno,0
R,Clean,0
R,LOLCODE,0
R,MQL5,0
R,Cucumber,0
R,Alloy,0
R,LoomScript,0
R,MQL4,0
R,Volt,0
R,Jolie,0
R,Turing,1
R,Cirru,0
R,Zephir,0
R,Limbo,0
R,Parrot,0
R,WebIDL,0
R,Diff,0
R,Meson,0
R,TI Program,0
R,wdl,0
R,Ballerina,0
R,PigLatin,0
R,Arc,0
R,RenderScript,0
R,PicoLisp,0
R,Pep8,0
R,EQ,0
R,Self,0
R,GDB,0
R,X10,0
R,Handlebars,0
R,Modula-2,0
R,Genshi,0
R,BlitzBasic,0
R,Glyph,0
R,Csound Document,0
R,DOT,0
R,FLUX,0
R,Metal,0
R,Cool,0
R,eC,0
R,Jasmin,0
R,Nemerle,0
R,CWeb,0
R,Hy,0
R,ATS,0
R,Ragel in Ruby Host,0
R,Delphi,0
Lua,Kotlin,1
Lua,Elixir,4
Lua,Perl,13
Lua,Vue,0
Lua,Makefile,23
Lua,Groovy,4
Lua,Julia,1
Lua,Haskell,6
Lua,CoffeeScript,4
Lua,TeX,7
Lua,Clojure,2
Lua,HCL,1
Lua,OCaml,2
Lua,Vim script,7
Lua,XSLT,2
Lua,Nix,1
Lua,Matlab,1
Lua,CMake,4
Lua,Dart,1
Lua,Erlang,3
Lua,Puppet,2
Lua,Emacs Lisp,2
Lua,Smarty,2
Lua,PLpgSQL,1
Lua,Visual Basic,2
Lua,Fortran,1
Lua,Arduino,2
Lua,F#,0
Lua,D,1
Lua,Batchfile,0
Lua,Assembly,1
Lua,Elm,1
Lua,Crystal,2
Lua,SaltStack,0
Lua,Roff,0
Lua,Vala,0
Lua,Gherkin,1
Lua,PLSQL,1
Lua,Protocol Buffer,0
Lua,Apex,0
Lua,ColdFusion,1
Lua,Haxe,2
Lua,SQF,0
Lua,Pascal,1
Lua,QML,0
Lua,Common Lisp,0
Lua,Chapel,0
Lua,Tcl,1
Lua,PureScript,1
Lua,ASP,0
Lua,BitBake,0
Lua,Perl 6,1
Lua,PostScript,0
Lua,FreeMarker,0
Lua,Modelica,0
Lua,Web Ontology Language,0
Lua,ApacheConf,1
Lua,Processing,0
Lua,Smalltalk,1
Lua,Nim,2
Lua,Liquid,0
Lua,Mathematica,1
Lua,Eagle,1
Lua,Racket,2
Lua,ActionScript,0
Lua,Logos,7
Lua,Standard ML,1
Lua,Nginx,3
Lua,GAP,0
Lua,Scheme,2
Lua,API Blueprint,1
Lua,SQLPL,1
Lua,WebAssembly,0
