language1,language2,common_actors
Matlab,AutoHotkey,0
Matlab,P4,0
Matlab,Inform 7,0
Matlab,GLSL,0
Matlab,M4,0
Matlab,XQuery,0
Matlab,Objective-C++,0
Matlab,Gosu,0
Matlab,OpenEdge ABL,0
Matlab,1C Enterprise,0
Matlab,Objective-J,0
Matlab,LookML,0
Matlab,GDScript,0
Matlab,Red,0
Matlab,Gnuplot,0
Matlab,LLVM,0
Matlab,nesC,0
Matlab,Ring,0
Matlab,UnrealScript,0
Matlab,Stata,1
Matlab,ABAP,0
Matlab,Scilab,0
Matlab,SystemVerilog,0
Matlab,Hack,0
Matlab,Thrift,0
Matlab,ANTLR,0
Matlab,Game Maker Language,0
Matlab,ShaderLab,0
Matlab,Perl6,0
Matlab,AGS Script,0
Matlab,OpenSCAD,0
Matlab,IDL,0
Matlab,Eiffel,0
Matlab,Forth,0
Matlab,Ada,0
Matlab,Pure Data,0
Matlab,Brightscript,0
Matlab,AutoIt,0
Matlab,Ren'Py,0
Matlab,Augeas,0
Matlab,HyPhy,0
Matlab,SuperCollider,0
Matlab,M,2
Matlab,GCC Machine Description,0
Matlab,Rebol,0
Matlab,EmberScript,0
Matlab,LSL,0
Matlab,SAS,0
Matlab,POV-Ray SDL,0
Matlab,NCL,0
Matlab,FORTRAN,0
Matlab,KiCad,0
Matlab,IGOR Pro,0
Matlab,AMPL,0
Matlab,Stan,0
Matlab,Awk,0
Matlab,Max,0
Matlab,Squirrel,0
Matlab,APL,0
Matlab,Ceylon,0
Matlab,Ragel,0
Matlab,Brainfuck,0
Matlab,SRecode Template,0
Matlab,CLIPS,0
Matlab,Smali,0
Matlab,Propeller Spin,0
Matlab,Harbour,0
Matlab,PAWN,0
Matlab,Lean,0
Matlab,COBOL,0
Matlab,Idris,0
Matlab,DTrace,0
Matlab,PureBasic,0
Matlab,Terra,0
Matlab,AppleScript,0
Matlab,Mako,0
Matlab,Bro,0
Matlab,ooc,0
Matlab,Rascal,0
Matlab,Slash,0
Matlab,QMake,0
Matlab,Lex,0
Matlab,Logtalk,0
Matlab,Groff,0
Matlab,PowerBuilder,0
Matlab,MQL5,0
Matlab,Uno,0
Matlab,Inno Setup,0
Matlab,NetLogo,0
Matlab,Mask,0
Matlab,LOLCODE,0
Matlab,Agda,0
Matlab,Pan,0
Matlab,Cucumber,0
Matlab,MoonScript,0
Matlab,Xojo,0
Matlab,Zephir,0
Matlab,E,0
Matlab,Clean,0
Matlab,NewLisp,0
Matlab,Isabelle,0
Matlab,LoomScript,0
Matlab,Limbo,0
Matlab,Mercury,0
Matlab,ECL,0
Matlab,MQL4,0
Matlab,Volt,0
Matlab,Papyrus,0
Matlab,Turing,0
Matlab,Factor,0
Matlab,HLSL,0
Matlab,Pep8,0
Matlab,XProc,0
Matlab,LilyPond,0
Matlab,Genshi,0
Matlab,Nimrod,0
Matlab,Ragel in Ruby Host,0
Matlab,Io,0
Matlab,RenderScript,0
Matlab,Jasmin,0
Matlab,X10,0
Matlab,EQ,0
Matlab,DOT,0
Matlab,Self,0
Matlab,Meson,0
Matlab,FLUX,0
Matlab,Component Pascal,0
Matlab,WebIDL,0
Matlab,GAMS,0
Matlab,xBase,0
Smarty,Dart,0
Smarty,Puppet,0
Smarty,Erlang,0
Smarty,Fortran,0
Smarty,PLpgSQL,0
Smarty,Emacs Lisp,0
Smarty,Visual Basic,0
Smarty,Arduino,0
Smarty,F#,0
Smarty,Assembly,0
Smarty,D,0
Smarty,Batchfile,0
Smarty,Crystal,0
Smarty,Elm,0
Smarty,Chapel,0
Smarty,Roff,0
Smarty,Vala,0
Smarty,Apex,0
Smarty,Gherkin,0
Smarty,PLSQL,0
Smarty,SaltStack,0
Smarty,Perl 6,0
Smarty,QML,0
Smarty,Protocol Buffer,0
Smarty,SQF,1
Smarty,Haxe,0
Smarty,Web Ontology Language,0
Smarty,Liquid,0
Smarty,ColdFusion,0
Smarty,ApacheConf,1
Smarty,Tcl,0
Smarty,Common Lisp,0
Smarty,BitBake,0
Smarty,FreeMarker,0
Smarty,Modelica,0
Smarty,PureScript,0
Smarty,Nim,0
Smarty,Smalltalk,0
Smarty,Eagle,0
Smarty,Pascal,0
Smarty,PostScript,0
Smarty,Racket,0
Smarty,Standard ML,0
Smarty,WebAssembly,0
Smarty,Nginx,0
Smarty,Processing,0
Smarty,GAP,0
Smarty,ASP,0
Smarty,SQLPL,0
Smarty,API Blueprint,0
Smarty,Logos,0
Smarty,Scheme,0
Smarty,ActionScript,0
Smarty,Mathematica,0
Smarty,Pony,0
Smarty,MAXScript,0
Smarty,LabVIEW,0
Smarty,RobotFramework,0
Smarty,SourcePawn,1
Smarty,Verilog,0
Smarty,NSIS,0
Smarty,VHDL,0
Smarty,SMT,0
Smarty,DIGITAL Command Language,0
Smarty,Coq,0
Smarty,Cuda,0
Smarty,Yacc,0
Smarty,Xtend,0
Smarty,VimL,0
Smarty,XC,0
Smarty,RAML,0
Smarty,LiveScript,0
Smarty,Prolog,0
Smarty,CartoCSS,0
Smarty,AutoHotkey,0
Smarty,P4,0
Smarty,Inform 7,0
Smarty,GLSL,0
Smarty,M4,0
Smarty,XQuery,0
Smarty,Objective-C++,0
Smarty,Gosu,0
Smarty,OpenEdge ABL,0
Smarty,1C Enterprise,0
Smarty,Objective-J,0
Smarty,LookML,0
Smarty,GDScript,0
Smarty,Red,0
Smarty,Gnuplot,0
Smarty,LLVM,0
Smarty,nesC,0
Smarty,Ring,0
Smarty,UnrealScript,0
Smarty,Stata,0
Smarty,ABAP,0
Smarty,Scilab,0
Smarty,SystemVerilog,0
Smarty,Hack,0
Smarty,Thrift,0
Smarty,ANTLR,0
Smarty,Game Maker Language,0
Smarty,ShaderLab,0
Smarty,Perl6,0
Smarty,AGS Script,0
Smarty,OpenSCAD,0
Smarty,IDL,0
Smarty,Eiffel,0
Smarty,Forth,0
Smarty,Ada,0
Smarty,Pure Data,0
Smarty,Brightscript,0
Smarty,AutoIt,0
Smarty,Ren'Py,0
Smarty,Augeas,0
Smarty,HyPhy,0
Smarty,SuperCollider,0
Smarty,M,0
Smarty,GCC Machine Description,0
Smarty,Rebol,0
Smarty,EmberScript,0
Smarty,LSL,0
Smarty,SAS,0
Smarty,POV-Ray SDL,0
Smarty,NCL,0
Smarty,FORTRAN,0
Smarty,KiCad,0
Smarty,IGOR Pro,0
Smarty,AMPL,0
Smarty,Stan,0
Smarty,Awk,0
Smarty,Max,0
Smarty,Squirrel,0
Smarty,APL,0
Smarty,Ceylon,0
Smarty,Ragel,0
Smarty,Brainfuck,0
Smarty,SRecode Template,0
Smarty,CLIPS,0
Smarty,Smali,0
Smarty,Propeller Spin,0
Smarty,Harbour,0
Smarty,PAWN,0
Smarty,Lean,0
Smarty,COBOL,0
Smarty,Idris,0
Smarty,DTrace,0
Smarty,PureBasic,0
Smarty,Terra,0
Smarty,AppleScript,0
Smarty,Mako,0
Smarty,Bro,0
Smarty,ooc,0
Smarty,Rascal,0
Smarty,Slash,0
Smarty,QMake,0
Smarty,Lex,0
Smarty,Logtalk,0
Smarty,Groff,0
Smarty,PowerBuilder,0
Smarty,MQL5,0
Smarty,Uno,0
Smarty,Inno Setup,0
Smarty,NetLogo,0
Smarty,Mask,0
Smarty,LOLCODE,0
Smarty,Agda,0
Smarty,Pan,0
Smarty,Cucumber,0
Smarty,MoonScript,0
Smarty,Xojo,0
Smarty,Zephir,0
Smarty,E,0
Smarty,Clean,0
Smarty,NewLisp,0
Smarty,Isabelle,0
Smarty,LoomScript,0
Smarty,Limbo,0
Smarty,Mercury,0
Smarty,ECL,0
Smarty,MQL4,0
Smarty,Volt,0
Smarty,Papyrus,0
Smarty,Turing,0
Smarty,Factor,0
Smarty,HLSL,0
Smarty,Pep8,0
Smarty,XProc,0
Smarty,LilyPond,0
Smarty,Genshi,0
Smarty,Nimrod,0
Smarty,Ragel in Ruby Host,0
Smarty,Io,0
Smarty,RenderScript,0
Smarty,Jasmin,0
Smarty,X10,0
Smarty,EQ,0
Smarty,DOT,0
Smarty,Self,0
Smarty,Meson,0
Smarty,FLUX,0
Smarty,Component Pascal,0
Smarty,WebIDL,0
Smarty,GAMS,0
Smarty,xBase,0
Dart,Puppet,0
Dart,Erlang,0
Dart,Fortran,0
Dart,PLpgSQL,0
Dart,Emacs Lisp,0
Dart,Visual Basic,0
Dart,Arduino,0
Dart,F#,0
Dart,Assembly,0
Dart,D,1
Dart,Batchfile,1
Dart,Crystal,1
Dart,Elm,1
Dart,Chapel,0
Dart,Roff,0
Dart,Vala,0
Dart,Apex,0
Dart,Gherkin,0
Dart,PLSQL,1
Dart,SaltStack,0
Dart,Perl 6,0
Dart,QML,0
Dart,Protocol Buffer,0
Dart,SQF,0
Dart,Haxe,1
Dart,Web Ontology Language,0
Dart,Liquid,0
Dart,ColdFusion,1
Dart,ApacheConf,0
Dart,Tcl,0
Dart,Common Lisp,0
Dart,BitBake,0
Dart,FreeMarker,0
Dart,Modelica,0
Dart,PureScript,0
Dart,Nim,1
Dart,Smalltalk,0
Dart,Eagle,0
Dart,Pascal,0
Dart,PostScript,0
Dart,Racket,0
Dart,Standard ML,1
Dart,WebAssembly,0
Dart,Nginx,0
Dart,Processing,0
Dart,GAP,0
Dart,ASP,0
Dart,SQLPL,0
Dart,API Blueprint,0
Dart,Logos,0
Dart,Scheme,0
Dart,ActionScript,0
Dart,Mathematica,0
Dart,Pony,1
Dart,MAXScript,0
Dart,LabVIEW,0
Dart,RobotFramework,0
Dart,SourcePawn,0
Dart,Verilog,0
Dart,NSIS,0
Dart,VHDL,0
Dart,SMT,0
Dart,DIGITAL Command Language,0
Dart,Coq,0
Dart,Cuda,0
Dart,Yacc,0
Dart,Xtend,0
Dart,VimL,0
Dart,XC,0
Dart,RAML,0
Dart,LiveScript,0
Dart,Prolog,0
Dart,CartoCSS,0
Dart,AutoHotkey,0
Dart,P4,0
Dart,Inform 7,0
Dart,GLSL,0
Dart,M4,0
Dart,XQuery,0
Dart,Objective-C++,0
Dart,Gosu,0
Dart,OpenEdge ABL,0
Dart,1C Enterprise,0
Dart,Objective-J,0
Dart,LookML,0
Dart,GDScript,0
Dart,Red,0
Dart,Gnuplot,1
Dart,LLVM,0
Dart,nesC,0
Dart,Ring,0
Dart,UnrealScript,0
Dart,Stata,0
Dart,ABAP,0
Dart,Scilab,0
Dart,SystemVerilog,0
Dart,Hack,0
Dart,Thrift,0
Dart,ANTLR,0
Dart,Game Maker Language,0
Dart,ShaderLab,0
Dart,Perl6,0
Dart,AGS Script,0
Dart,OpenSCAD,0
Dart,IDL,0
Dart,Eiffel,0
Dart,Forth,0
Dart,Ada,0
Dart,Pure Data,0
Dart,Brightscript,0
Dart,AutoIt,0
Dart,Ren'Py,0
Dart,Augeas,0
Dart,HyPhy,0
Dart,SuperCollider,0
Dart,M,0
Dart,GCC Machine Description,0
Dart,Rebol,0
Dart,EmberScript,0
Dart,LSL,0
Dart,SAS,0
Dart,POV-Ray SDL,0
Dart,NCL,0
Dart,FORTRAN,0
Dart,KiCad,0
Dart,IGOR Pro,0
Dart,AMPL,0
Dart,Stan,0
Dart,Awk,0
Dart,Max,0
Dart,Squirrel,0
Dart,APL,0
Dart,Ceylon,0
Dart,Ragel,0
Dart,Brainfuck,0
Dart,SRecode Template,0
Dart,CLIPS,0
Dart,Smali,0
Dart,Propeller Spin,0
Dart,Harbour,0
Dart,PAWN,0
Dart,Lean,0
Dart,COBOL,0
Dart,Idris,1
Dart,DTrace,0
Dart,PureBasic,0
Dart,Terra,0
Dart,AppleScript,0
Dart,Mako,0
Dart,Bro,0
Dart,ooc,0
Dart,Rascal,0
Dart,Slash,0
Dart,QMake,0
Dart,Lex,0
Dart,Logtalk,0
Dart,Groff,0
Dart,PowerBuilder,0
Dart,MQL5,0
Dart,Uno,0
Dart,Inno Setup,0
Dart,NetLogo,0
Dart,Mask,0
Dart,LOLCODE,0
Dart,Agda,0
Dart,Pan,0
Dart,Cucumber,0
Dart,MoonScript,0
Dart,Xojo,0
Dart,Zephir,0
Dart,E,0
Dart,Clean,0
Dart,NewLisp,0
Dart,Isabelle,0
Dart,LoomScript,0
Dart,Limbo,0
Dart,Mercury,0
Dart,ECL,0
Dart,MQL4,0
Dart,Volt,0
Dart,Papyrus,0
Dart,Turing,0
Dart,Factor,0
Dart,HLSL,0
Dart,Pep8,0
Dart,XProc,0
Dart,LilyPond,0
Dart,Genshi,0
Dart,Nimrod,0
Dart,Ragel in Ruby Host,0
Dart,Io,0
Dart,RenderScript,0
Dart,Jasmin,0
Dart,X10,0
Dart,EQ,0
Dart,DOT,0
Dart,Self,0
Dart,Meson,0
Dart,FLUX,0
Dart,Component Pascal,0
Dart,WebIDL,0
Dart,GAMS,0
Dart,xBase,0
Puppet,Erlang,0
Puppet,Fortran,0
Puppet,PLpgSQL,0
Puppet,Emacs Lisp,0
Puppet,Visual Basic,0
Puppet,Arduino,0
Puppet,F#,0
Puppet,Assembly,0
Puppet,D,0
Puppet,Batchfile,0
Puppet,Crystal,0
Puppet,Elm,0
Puppet,Chapel,0
Puppet,Roff,0
Puppet,Vala,0
Puppet,Apex,0
Puppet,Gherkin,1
Puppet,PLSQL,0
Puppet,SaltStack,0
Puppet,Perl 6,0
Puppet,QML,0
Puppet,Protocol Buffer,0
Puppet,SQF,0
Puppet,Haxe,0
Puppet,Web Ontology Language,0
Puppet,Liquid,0
Puppet,ColdFusion,0
Puppet,ApacheConf,0
Puppet,Tcl,0
Puppet,Common Lisp,0
Puppet,BitBake,0
Puppet,FreeMarker,0
Puppet,Modelica,0
Puppet,PureScript,0
Puppet,Nim,0
Puppet,Smalltalk,0
Puppet,Eagle,0
Puppet,Pascal,0
Puppet,PostScript,1
Puppet,Racket,0
Puppet,Standard ML,0
Puppet,WebAssembly,0
Puppet,Nginx,1
Puppet,Processing,0
Puppet,GAP,0
Puppet,ASP,0
Puppet,SQLPL,0
Puppet,API Blueprint,0
Puppet,Logos,0
Puppet,Scheme,1
Puppet,ActionScript,0
Puppet,Mathematica,0
Puppet,Pony,0
Puppet,MAXScript,0
Puppet,LabVIEW,0
Puppet,RobotFramework,0
Puppet,SourcePawn,0
Puppet,Verilog,0
Puppet,NSIS,1
Puppet,VHDL,0
Puppet,SMT,0
Puppet,DIGITAL Command Language,0
Puppet,Coq,0
Puppet,Cuda,0
Puppet,Yacc,0
Puppet,Xtend,0
Puppet,VimL,0
Puppet,XC,0
Puppet,RAML,0
Puppet,LiveScript,0
Puppet,Prolog,0
Puppet,CartoCSS,0
Puppet,AutoHotkey,0
Puppet,P4,0
Puppet,Inform 7,0
Puppet,GLSL,0
Puppet,M4,0
Puppet,XQuery,0
Puppet,Objective-C++,0
Puppet,Gosu,0
Puppet,OpenEdge ABL,0
Puppet,1C Enterprise,0
Puppet,Objective-J,0
Puppet,LookML,0
Puppet,GDScript,0
Puppet,Red,0
Puppet,Gnuplot,0
Puppet,LLVM,0
Puppet,nesC,0
Puppet,Ring,0
Puppet,UnrealScript,0
Puppet,Stata,0
Puppet,ABAP,0
Puppet,Scilab,0
Puppet,SystemVerilog,0
Puppet,Hack,0
Puppet,Thrift,0
Puppet,ANTLR,0
Puppet,Game Maker Language,0
Puppet,ShaderLab,0
Puppet,Perl6,0
Puppet,AGS Script,0
Puppet,OpenSCAD,0
Puppet,IDL,0
Puppet,Eiffel,0
Puppet,Forth,0
Puppet,Ada,0
Puppet,Pure Data,0
Puppet,Brightscript,0
Puppet,AutoIt,0
Puppet,Ren'Py,0
Puppet,Augeas,0
Puppet,HyPhy,0
Puppet,SuperCollider,0
Puppet,M,0
Puppet,GCC Machine Description,0
Puppet,Rebol,0
Puppet,EmberScript,0
Puppet,LSL,0
Puppet,SAS,0
Puppet,POV-Ray SDL,0
Puppet,NCL,0
Puppet,FORTRAN,0
Puppet,KiCad,0
Puppet,IGOR Pro,0
Puppet,AMPL,0
Puppet,Stan,0
Puppet,Awk,0
Puppet,Max,0
Puppet,Squirrel,0
Puppet,APL,0
Puppet,Ceylon,0
Puppet,Ragel,0
Puppet,Brainfuck,0
Puppet,SRecode Template,0
Puppet,CLIPS,0
Puppet,Smali,0
Puppet,Propeller Spin,0
Puppet,Harbour,0
Puppet,PAWN,0
Puppet,Lean,0
Puppet,COBOL,0
Puppet,Idris,0
Puppet,DTrace,0
Puppet,PureBasic,0
Puppet,Terra,0
Puppet,AppleScript,0
Puppet,Mako,0
Puppet,Bro,0
Puppet,ooc,0
Puppet,Rascal,0
Puppet,Slash,0
Puppet,QMake,0
Puppet,Lex,0
Puppet,Logtalk,0
Puppet,Groff,0
Puppet,PowerBuilder,0
Puppet,MQL5,0
Puppet,Uno,0
Puppet,Inno Setup,0
Puppet,NetLogo,0
Puppet,Mask,0
Puppet,LOLCODE,0
Puppet,Agda,0
Puppet,Pan,0
Puppet,Cucumber,0
Puppet,MoonScript,0
Puppet,Xojo,0
Puppet,Zephir,0
Puppet,E,0
Puppet,Clean,0
Puppet,NewLisp,0
Puppet,Isabelle,0
Puppet,LoomScript,0
Puppet,Limbo,0
Puppet,Mercury,0
Puppet,ECL,0
Puppet,MQL4,0
Puppet,Volt,0
Puppet,Papyrus,0
Puppet,Turing,0
Puppet,Factor,0
Puppet,HLSL,0
Puppet,Pep8,0
Puppet,XProc,0
Puppet,LilyPond,0
Puppet,Genshi,0
Puppet,Nimrod,0
Puppet,Ragel in Ruby Host,0
Puppet,Io,0
Puppet,RenderScript,0
Puppet,Jasmin,0
Puppet,X10,0
Puppet,EQ,0
Puppet,DOT,0
Puppet,Self,0
Puppet,Meson,0
Puppet,FLUX,0
Puppet,Component Pascal,0
Puppet,WebIDL,0
Puppet,GAMS,0
Puppet,xBase,0
Erlang,Fortran,0
Erlang,PLpgSQL,1
Erlang,Emacs Lisp,2
Erlang,Visual Basic,0
Erlang,Arduino,0
Erlang,F#,0
Erlang,Assembly,1
Erlang,D,0
Erlang,Batchfile,0
Erlang,Crystal,0
Erlang,Elm,0
Erlang,Chapel,0
Erlang,Roff,0
Erlang,Vala,0
Erlang,Apex,0
Erlang,Gherkin,0
Erlang,PLSQL,0
Erlang,SaltStack,0
Erlang,Perl 6,0
Erlang,QML,0
Erlang,Protocol Buffer,2
Erlang,SQF,0
Erlang,Haxe,0
Erlang,Web Ontology Language,0
Erlang,Liquid,0
Erlang,ColdFusion,0
Erlang,ApacheConf,0
Erlang,Tcl,0
Erlang,Common Lisp,1
Erlang,BitBake,1
Erlang,FreeMarker,0
Erlang,Modelica,0
Erlang,PureScript,0
Erlang,Nim,0
Erlang,Smalltalk,0
Erlang,Eagle,0
Erlang,Pascal,0
Erlang,PostScript,0
Erlang,Racket,0
Erlang,Standard ML,0
Erlang,WebAssembly,0
Erlang,Nginx,0
Erlang,Processing,0
Erlang,GAP,0
Erlang,ASP,0
Erlang,SQLPL,0
Erlang,API Blueprint,0
Erlang,Logos,0
Erlang,Scheme,0
Erlang,ActionScript,0
Erlang,Mathematica,0
Erlang,Pony,0
Erlang,MAXScript,0
Erlang,LabVIEW,0
Erlang,RobotFramework,0
Erlang,SourcePawn,0
Erlang,Verilog,0
Erlang,NSIS,0
Erlang,VHDL,0
Erlang,SMT,0
Erlang,DIGITAL Command Language,0
Erlang,Coq,0
Erlang,Cuda,0
Erlang,Yacc,0
Erlang,Xtend,0
Erlang,VimL,0
Erlang,XC,0
Erlang,RAML,0
Erlang,LiveScript,0
Erlang,Prolog,0
Erlang,CartoCSS,0
Erlang,AutoHotkey,0
Erlang,P4,0
Erlang,Inform 7,0
Erlang,GLSL,0
Erlang,M4,0
Erlang,XQuery,0
Erlang,Objective-C++,0
Erlang,Gosu,0
Erlang,OpenEdge ABL,0
Erlang,1C Enterprise,0
Erlang,Objective-J,0
Erlang,LookML,0
Erlang,GDScript,0
Erlang,Red,0
Erlang,Gnuplot,0
Erlang,LLVM,0
Erlang,nesC,0
Erlang,Ring,0
Erlang,UnrealScript,0
Erlang,Stata,0
Erlang,ABAP,0
Erlang,Scilab,0
Erlang,SystemVerilog,0
Erlang,Hack,0
Erlang,Thrift,0
Erlang,ANTLR,0
Erlang,Game Maker Language,0
Erlang,ShaderLab,0
Erlang,Perl6,0
Erlang,AGS Script,0
Erlang,OpenSCAD,0
Erlang,IDL,0
Erlang,Eiffel,0
Erlang,Forth,0
Erlang,Ada,0
Erlang,Pure Data,0
Erlang,Brightscript,0
Erlang,AutoIt,0
Erlang,Ren'Py,0
Erlang,Augeas,0
Erlang,HyPhy,0
Erlang,SuperCollider,0
Erlang,M,0
Erlang,GCC Machine Description,0
Erlang,Rebol,0
Erlang,EmberScript,0
Erlang,LSL,0
Erlang,SAS,0
Erlang,POV-Ray SDL,0
Erlang,NCL,0
Erlang,FORTRAN,0
Erlang,KiCad,0
Erlang,IGOR Pro,0
Erlang,AMPL,0
Erlang,Stan,0
Erlang,Awk,0
Erlang,Max,0
Erlang,Squirrel,0
Erlang,APL,0
Erlang,Ceylon,0
Erlang,Ragel,0
Erlang,Brainfuck,0
Erlang,SRecode Template,0
Erlang,CLIPS,0
Erlang,Smali,0
Erlang,Propeller Spin,0
Erlang,Harbour,0
Erlang,PAWN,0
Erlang,Lean,0
Erlang,COBOL,0
Erlang,Idris,0
Erlang,DTrace,0
Erlang,PureBasic,0
Erlang,Terra,0
Erlang,AppleScript,0
Erlang,Mako,0
Erlang,Bro,0
Erlang,ooc,0
Erlang,Rascal,0
Erlang,Slash,0
Erlang,QMake,0
Erlang,Lex,0
Erlang,Logtalk,0
Erlang,Groff,0
Erlang,PowerBuilder,0
Erlang,MQL5,0
Erlang,Uno,0
Erlang,Inno Setup,0
Erlang,NetLogo,0
Erlang,Mask,0
Erlang,LOLCODE,0
Erlang,Agda,0
Erlang,Pan,0
Erlang,Cucumber,0
Erlang,MoonScript,0
Erlang,Xojo,0
Erlang,Zephir,0
Erlang,E,0
Erlang,Clean,0
Erlang,NewLisp,0
Erlang,Isabelle,0
Erlang,LoomScript,0
Erlang,Limbo,0
Erlang,Mercury,0
Erlang,ECL,0
Erlang,MQL4,0
Erlang,Volt,0
Erlang,Papyrus,0
Erlang,Turing,0
Erlang,Factor,0
Erlang,HLSL,0
Erlang,Pep8,0
Erlang,XProc,0
Erlang,LilyPond,0
Erlang,Genshi,0
Erlang,Nimrod,0
Erlang,Ragel in Ruby Host,0
Erlang,Io,0
Erlang,RenderScript,0
Erlang,Jasmin,0
Erlang,X10,0
Erlang,EQ,0
Erlang,DOT,0
Erlang,Self,0
Erlang,Meson,0
Erlang,FLUX,0
Erlang,Component Pascal,0
Erlang,WebIDL,0
Erlang,GAMS,0
Erlang,xBase,0
Fortran,PLpgSQL,0
Fortran,Emacs Lisp,0
Fortran,Visual Basic,2
Fortran,Arduino,0
Fortran,F#,0
Fortran,Assembly,0
Fortran,D,0
Fortran,Batchfile,0
Fortran,Crystal,0
Fortran,Elm,0
Fortran,Chapel,0
Fortran,Roff,2
Fortran,Vala,0
Fortran,Apex,0
Fortran,Gherkin,0
Fortran,PLSQL,0
Fortran,SaltStack,0
Fortran,Perl 6,0
Fortran,QML,0
Fortran,Protocol Buffer,0
Fortran,SQF,0
Fortran,Haxe,0
Fortran,Web Ontology Language,0
Fortran,Liquid,0
Fortran,ColdFusion,0
Fortran,ApacheConf,0
Fortran,Tcl,0
Fortran,Common Lisp,0
Fortran,BitBake,0
Fortran,FreeMarker,0
Fortran,Modelica,0
Fortran,PureScript,0
Fortran,Nim,0
Fortran,Smalltalk,0
Fortran,Eagle,0
Fortran,Pascal,0
Fortran,PostScript,0
Fortran,Racket,0
Fortran,Standard ML,0
Fortran,WebAssembly,0
Fortran,Nginx,0
Fortran,Processing,1
Fortran,GAP,0
Fortran,ASP,0
Fortran,SQLPL,0
Fortran,API Blueprint,0
Fortran,Logos,0
Fortran,Scheme,0
Fortran,ActionScript,0
Fortran,Mathematica,0
Fortran,Pony,0
Fortran,MAXScript,0
Fortran,LabVIEW,0
Fortran,RobotFramework,0
Fortran,SourcePawn,0
Fortran,Verilog,0
Fortran,NSIS,0
Fortran,VHDL,0
Fortran,SMT,0
Fortran,DIGITAL Command Language,0
Fortran,Coq,0
Fortran,Cuda,0
Fortran,Yacc,0
Fortran,Xtend,0
Fortran,VimL,0
Fortran,XC,0
Fortran,RAML,0
Fortran,LiveScript,0
Fortran,Prolog,0
Fortran,CartoCSS,0
Fortran,AutoHotkey,0
Fortran,P4,0
Fortran,Inform 7,0
Fortran,GLSL,0
Fortran,M4,0
Fortran,XQuery,0
Fortran,Objective-C++,0
Fortran,Gosu,0
Fortran,OpenEdge ABL,0
Fortran,1C Enterprise,0
Fortran,Objective-J,0
Fortran,LookML,0
Fortran,GDScript,0
Fortran,Red,0
Fortran,Gnuplot,0
Fortran,LLVM,0
Fortran,nesC,0
Fortran,Ring,0
Fortran,UnrealScript,0
Fortran,Stata,0
Fortran,ABAP,0
Fortran,Scilab,0
Fortran,SystemVerilog,0
Fortran,Hack,0
Fortran,Thrift,0
Fortran,ANTLR,0
Fortran,Game Maker Language,0
Fortran,ShaderLab,0
Fortran,Perl6,0
Fortran,AGS Script,0
Fortran,OpenSCAD,0
Fortran,IDL,0
Fortran,Eiffel,0
Fortran,Forth,0
Fortran,Ada,0
Fortran,Pure Data,0
Fortran,Brightscript,0
Fortran,AutoIt,0
Fortran,Ren'Py,0
Fortran,Augeas,0
Fortran,HyPhy,0
Fortran,SuperCollider,0
Fortran,M,0
Fortran,GCC Machine Description,0
Fortran,Rebol,0
Fortran,EmberScript,0
Fortran,LSL,0
Fortran,SAS,0
Fortran,POV-Ray SDL,0
Fortran,NCL,1
Fortran,FORTRAN,2
Fortran,KiCad,0
Fortran,IGOR Pro,0
Fortran,AMPL,0
Fortran,Stan,0
Fortran,Awk,0
Fortran,Max,0
Fortran,Squirrel,0
Fortran,APL,0
Fortran,Ceylon,0
Fortran,Ragel,0
Fortran,Brainfuck,0
Fortran,SRecode Template,0
Fortran,CLIPS,0
Fortran,Smali,0
Fortran,Propeller Spin,0
Fortran,Harbour,0
Fortran,PAWN,0
Fortran,Lean,0
Fortran,COBOL,1
Fortran,Idris,0
Fortran,DTrace,0
Fortran,PureBasic,0
Fortran,Terra,0
Fortran,AppleScript,0
Fortran,Mako,0
Fortran,Bro,0
Fortran,ooc,0
Fortran,Rascal,0
Fortran,Slash,0
Fortran,QMake,0
Fortran,Lex,0
Fortran,Logtalk,0
Fortran,Groff,0
Fortran,PowerBuilder,0
Fortran,MQL5,0
Fortran,Uno,0
Fortran,Inno Setup,0
Fortran,NetLogo,0
Fortran,Mask,0
Fortran,LOLCODE,0
Fortran,Agda,0
Fortran,Pan,0
Fortran,Cucumber,0
Fortran,MoonScript,0
Fortran,Xojo,0
Fortran,Zephir,0
Fortran,E,0
Fortran,Clean,0
Fortran,NewLisp,0
Fortran,Isabelle,0
Fortran,LoomScript,0
Fortran,Limbo,0
Fortran,Mercury,0
Fortran,ECL,0
Fortran,MQL4,0
Fortran,Volt,0
Fortran,Papyrus,0
Fortran,Turing,0
Fortran,Factor,0
Fortran,HLSL,0
Fortran,Pep8,0
Fortran,XProc,0
Fortran,LilyPond,0
Fortran,Genshi,0
Fortran,Nimrod,0
Fortran,Ragel in Ruby Host,0
Fortran,Io,0
Fortran,RenderScript,0
Fortran,Jasmin,0
Fortran,X10,0
Fortran,EQ,0
Fortran,DOT,0
Fortran,Self,0
Fortran,Meson,0
Fortran,FLUX,0
Fortran,Component Pascal,0
Fortran,WebIDL,0
Fortran,GAMS,0
Fortran,xBase,0
PLpgSQL,Emacs Lisp,0
PLpgSQL,Visual Basic,0
PLpgSQL,Arduino,0
PLpgSQL,F#,0
PLpgSQL,Assembly,1
PLpgSQL,D,0
PLpgSQL,Batchfile,1
PLpgSQL,Crystal,0
PLpgSQL,Elm,0
